Name,Sport,Date,Start time,Duration,Total distance (km),Average heart rate (bpm),Average speed (km/h),Max speed (km/h),Average pace (min/km),Max pace (min/km),Calories,Fat percentage of calories(%),Average cadence (rpm),Average stride length (cm),Running index,Training load,Ascent (m),Descent (m),Average power (W),Max power (W),Notes,Height (cm),Weight (kg),HR max,HR sit,VO2max,
BioEng Lab,RUNNING,15-07-2020,13:40:24,00:05:47,,104,0.0,,00:00,,27,51,,,,,,,,,,170.0,70.0,198,,,
Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W),
,00:02:29,107,0.0,00:00,,,,0.00,,,
,00:02:30,107,0.0,00:00,,,,0.00,,,
,00:02:31,110,0.0,00:00,,,,0.00,,,
,00:02:32,111,0.0,00:00,,,,0.00,,,
,00:02:33,111,0.0,00:00,,,,0.00,,,
,00:02:34,111,0.0,00:00,,,,0.00,,,
,00:02:35,111,0.0,00:00,,,,0.00,,,
,00:02:36,111,0.0,00:00,,,,0.00,,,
,00:02:37,110,0.0,00:00,,,,0.00,,,
,00:02:38,108,0.0,00:00,,,,0.00,,,
,00:02:39,108,0.0,00:00,,,,0.00,,,
,00:02:40,105,0.0,00:00,,,,0.00,,,
,00:02:41,105,0.0,00:00,,,,0.00,,,
,00:02:42,106,0.0,00:00,,,,0.00,,,
,00:02:43,107,0.0,00:00,,,,0.00,,,
,00:02:44,107,0.0,00:00,,,,0.00,,,
,00:02:45,107,0.0,00:00,,,,0.00,,,
,00:02:46,105,0.0,00:00,,,,0.00,,,
,00:02:47,105,0.0,00:00,,,,0.00,,,
,00:02:48,105,0.0,00:00,,,,0.00,,,
,00:02:49,105,0.0,00:00,,,,0.00,,,
,00:02:50,106,0.0,00:00,,,,0.00,,,
,00:02:51,108,0.0,00:00,,,,0.00,,,
,00:02:52,109,0.0,00:00,,,,0.00,,,
,00:02:53,108,0.0,00:00,,,,0.00,,,
,00:02:54,105,0.0,00:00,,,,0.00,,,
,00:02:55,105,0.0,00:00,,,,0.00,,,
,00:02:56,106,0.0,00:00,,,,0.00,,,
,00:02:57,107,0.0,00:00,,,,0.00,,,
,00:02:58,106,0.0,00:00,,,,0.00,,,
,00:02:59,106,0.0,00:00,,,,0.00,,,
,00:03:00,100,0.0,00:00,,,,0.00,,,
,00:03:01,96,0.0,00:00,,,,0.00,,,
,00:03:02,97,0.0,00:00,,,,0.00,,,
,00:03:03,102,0.0,00:00,,,,0.00,,,
,00:03:04,105,0.0,00:00,,,,0.00,,,
,00:03:05,107,0.0,00:00,,,,0.00,,,
,00:03:06,107,0.0,00:00,,,,0.00,,,
,00:03:07,108,0.0,00:00,,,,0.00,,,
,00:03:08,106,0.0,00:00,,,,0.00,,,
,00:03:09,97,0.0,00:00,,,,0.00,,,
,00:03:10,94,0.0,00:00,,,,0.00,,,
,00:03:11,94,0.0,00:00,,,,0.00,,,
,00:03:12,94,0.0,00:00,,,,0.00,,,
,00:03:13,96,0.0,00:00,,,,0.00,,,
,00:03:14,104,0.0,00:00,,,,0.00,,,
,00:03:15,108,0.0,00:00,,,,0.00,,,
,00:03:16,112,0.0,00:00,,,,0.00,,,
,00:03:17,112,0.0,00:00,,,,0.00,,,
,00:03:18,110,0.0,00:00,,,,0.00,,,
,00:03:19,108,0.0,00:00,,,,0.00,,,
,00:03:20,104,0.0,00:00,,,,0.00,,,
,00:03:21,100,0.0,00:00,,,,0.00,,,
,00:03:22,99,0.0,00:00,,,,0.00,,,
,00:03:23,99,0.0,00:00,,,,0.00,,,
,00:03:24,99,0.0,00:00,,,,0.00,,,
,00:03:25,101,0.0,00:00,,,,0.00,,,
,00:03:26,102,0.0,00:00,,,,0.00,,,
,00:03:27,100,0.0,00:00,,,,0.00,,,
,00:03:28,100,0.0,00:00,,,,0.00,,,
,00:03:29,98,0.0,00:00,,,,0.00,,,
,00:03:30,98,0.0,00:00,,,,0.00,,,
,00:03:31,99,0.0,00:00,,,,0.00,,,
,00:03:32,100,0.0,00:00,,,,0.00,,,
,00:03:33,100,0.0,00:00,,,,0.00,,,
,00:03:34,102,0.0,00:00,,,,0.00,,,
,00:03:35,102,0.0,00:00,,,,0.00,,,
,00:03:36,103,0.0,00:00,,,,0.00,,,
,00:03:37,101,0.0,00:00,,,,0.00,,,
,00:03:38,98,0.0,00:00,,,,0.00,,,
,00:03:39,93,0.0,00:00,,,,0.00,,,
,00:03:40,91,0.0,00:00,,,,0.00,,,
,00:03:41,92,0.0,00:00,,,,0.00,,,
,00:03:42,95,0.0,00:00,,,,0.00,,,
,00:03:43,98,0.0,00:00,,,,0.00,,,
,00:03:44,98,0.0,00:00,,,,0.00,,,
,00:03:45,102,0.0,00:00,,,,0.00,,,
,00:03:46,104,0.0,00:00,,,,0.00,,,
,00:03:47,104,0.0,00:00,,,,0.00,,,
,00:03:48,101,0.0,00:00,,,,0.00,,,
,00:03:49,100,0.0,00:00,,,,0.00,,,
,00:03:50,101,0.0,00:00,,,,0.00,,,
,00:03:51,102,0.0,00:00,,,,0.00,,,
,00:03:52,103,0.0,00:00,,,,0.00,,,
,00:03:53,103,0.0,00:00,,,,0.00,,,
,00:03:54,103,0.0,00:00,,,,0.00,,,
,00:03:55,103,0.0,00:00,,,,0.00,,,
,00:03:56,103,0.0,00:00,,,,0.00,,,
,00:03:57,102,0.0,00:00,,,,0.00,,,
,00:03:58,102,0.0,00:00,,,,0.00,,,
,00:03:59,102,0.0,00:00,,,,0.00,,,
,00:04:00,103,0.0,00:00,,,,0.00,,,
,00:04:01,104,0.0,00:00,,,,0.00,,,
,00:04:02,104,0.0,00:00,,,,0.00,,,
,00:04:03,105,0.0,00:00,,,,0.00,,,
,00:04:04,105,0.0,00:00,,,,0.00,,,
,00:04:05,105,0.0,00:00,,,,0.00,,,
,00:04:06,104,0.0,00:00,,,,0.00,,,
,00:04:07,94,0.0,00:00,,,,0.00,,,
,00:04:08,90,0.0,00:00,,,,0.00,,,
,00:04:09,90,0.0,00:00,,,,0.00,,,
,00:04:10,91,0.0,00:00,,,,0.00,,,
,00:04:11,95,0.0,00:00,,,,0.00,,,
,00:04:12,99,0.0,00:00,,,,0.00,,,
,00:04:13,99,0.0,00:00,,,,0.00,,,
,00:04:14,102,0.0,00:00,,,,0.00,,,
,00:04:15,105,0.0,00:00,,,,0.00,,,
,00:04:16,106,0.0,00:00,,,,0.00,,,
,00:04:17,106,0.0,00:00,,,,0.00,,,
,00:04:18,99,0.0,00:00,,,,0.00,,,
,00:04:19,94,0.0,00:00,,,,0.00,,,
,00:04:20,93,0.0,00:00,,,,0.00,,,
,00:04:21,96,0.0,00:00,,,,0.00,,,
,00:04:22,101,0.0,00:00,,,,0.00,,,
,00:04:23,105,0.0,00:00,,,,0.00,,,
,00:04:24,107,0.0,00:00,,,,0.00,,,
,00:04:25,111,0.0,00:00,,,,0.00,,,
,00:04:26,111,0.0,00:00,,,,0.00,,,
,00:04:27,110,0.0,00:00,,,,0.00,,,
,00:04:28,106,0.0,00:00,,,,0.00,,,
,00:04:29,103,0.0,00:00,,,,0.00,,,
,00:04:30,105,0.0,00:00,,,,0.00,,,
,00:04:31,105,0.0,00:00,,,,0.00,,,
,00:04:32,105,0.0,00:00,,,,0.00,,,
,00:04:33,111,0.0,00:00,,,,0.00,,,
,00:04:34,112,0.0,00:00,,,,0.00,,,
,00:04:35,110,0.0,00:00,,,,0.00,,,
,00:04:36,102,0.0,00:00,,,,0.00,,,
,00:04:37,96,0.0,00:00,,,,0.00,,,
,00:04:38,92,0.0,00:00,,,,0.00,,,
,00:04:39,93,0.0,00:00,,,,0.00,,,
,00:04:40,95,0.0,00:00,,,,0.00,,,
,00:04:41,97,0.0,00:00,,,,0.00,,,
,00:04:42,99,0.0,00:00,,,,0.00,,,
,00:04:43,101,0.0,00:00,,,,0.00,,,
,00:04:44,103,0.0,00:00,,,,0.00,,,
,00:04:45,104,0.0,00:00,,,,0.00,,,
,00:04:46,105,0.0,00:00,,,,0.00,,,
,00:04:47,107,0.0,00:00,,,,0.00,,,
,00:04:48,108,0.0,00:00,,,,0.00,,,
,00:04:49,108,0.0,00:00,,,,0.00,,,
,00:04:50,107,0.0,00:00,,,,0.00,,,
,00:04:51,105,0.0,00:00,,,,0.00,,,
,00:04:52,103,0.0,00:00,,,,0.00,,,
,00:04:53,102,0.0,00:00,,,,0.00,,,
,00:04:54,101,0.0,00:00,,,,0.00,,,
,00:04:55,101,0.0,00:00,,,,0.00,,,
,00:04:56,100,0.0,00:00,,,,0.00,,,
,00:04:57,96,0.0,00:00,,,,0.00,,,
,00:04:58,95,0.0,00:00,,,,0.00,,,
,00:04:59,94,0.0,00:00,,,,0.00,,,
,00:05:00,93,0.0,00:00,,,,0.00,,,
,00:05:01,94,0.0,00:00,,,,0.00,,,
,00:05:02,99,0.0,00:00,,,,0.00,,,
,00:05:03,108,0.0,00:00,,,,0.00,,,
,00:05:04,112,0.0,00:00,,,,0.00,,,
,00:05:05,114,0.0,00:00,,,,0.00,,,
,00:05:06,115,0.0,00:00,,,,0.00,,,
,00:05:07,115,0.0,00:00,,,,0.00,,,
,00:05:08,108,0.0,00:00,,,,0.00,,,
,00:05:09,105,0.0,00:00,,,,0.00,,,
,00:05:10,102,0.0,00:00,,,,0.00,,,
,00:05:11,101,0.0,00:00,,,,0.00,,,
,00:05:12,101,0.0,00:00,,,,0.00,,,
,00:05:13,102,0.0,00:00,,,,0.00,,,
,00:05:14,102,0.0,00:00,,,,0.00,,,
,00:05:15,102,0.0,00:00,,,,0.00,,,
,00:05:16,105,0.0,00:00,,,,0.00,,,
,00:05:17,105,0.0,00:00,,,,0.00,,,
,00:05:18,105,0.0,00:00,,,,0.00,,,
,00:05:19,106,0.0,00:00,,,,0.00,,,
,00:05:20,105,0.0,00:00,,,,0.00,,,
,00:05:21,102,0.0,00:00,,,,0.00,,,
,00:05:22,102,0.0,00:00,,,,0.00,,,
,00:05:23,103,0.0,00:00,,,,0.00,,,
,00:05:24,104,0.0,00:00,,,,0.00,,,
,00:05:25,106,0.0,00:00,,,,0.00,,,
,00:05:26,106,0.0,00:00,,,,0.00,,,
,00:05:27,105,0.0,00:00,,,,0.00,,,
,00:05:28,102,0.0,00:00,,,,0.00,,,
,00:05:29,99,0.0,00:00,,,,0.00,,,
,00:05:30,99,0.0,00:00,,,,0.00,,,
,00:05:31,101,0.0,00:00,,,,0.00,,,
,00:05:32,105,0.0,00:00,,,,0.00,,,
,00:05:33,108,0.0,00:00,,,,0.00,,,
,00:05:34,109,0.0,00:00,,,,0.00,,,
,00:05:35,109,0.0,00:00,,,,0.00,,,
,00:05:36,106,0.0,00:00,,,,0.00,,,
,00:05:37,103,0.0,00:00,,,,0.00,,,
,00:05:38,100,0.0,00:00,,,,0.00,,,
,00:05:39,95,0.0,00:00,,,,0.00,,,
,00:05:40,94,0.0,00:00,,,,0.00,,,
,00:05:41,96,0.0,00:00,,,,0.00,,,
,00:05:42,100,0.0,00:00,,,,0.00,,,
,00:05:43,104,0.0,00:00,,,,0.00,,,
,00:05:44,106,0.0,00:00,,,,0.00,,,
,00:05:45,108,0.0,00:00,,,,0.00,,,
,00:05:46,106,0.0,00:00,,,,0.00,,,
,00:05:47,106,0.0,00:00,,,,0.00,,,
,00:05:48,107,0.0,00:00,,,,0.00,,,
