Elapsed time, MotionVR pitch, MotionVR roll, MotionVR heave, StaticVR ML, StaticVR AP, Static ML raw, StaticVR AP raw
0.801,0,0,0,0.001119494,-0.6835089,0.005504012,-0.6906263
0.812,0,0,0,0.00153017,-0.6841049,0.005504012,-0.6906263
0.822,0,0,0,0.001933336,-0.6847045,0.005504012,-0.6906263
0.833,0,0,0,0.00231719,-0.6852903,0.005504012,-0.6906263
0.844,0,0,0,0.00267601,-0.6858536,0.005504012,-0.6906263
0.856,0,0,0,0.003045797,-0.6864815,0.006447673,-0.6930397
0.867,0,0,0,0.003297806,-0.6871932,0.00361371,-0.6949081
0.878,0,0,0,0.003481627,-0.6879228,0.00361371,-0.6949081
0.889,0,0,0,0.003621578,-0.6886377,0.00361371,-0.6949081
0.900,0,0,0,0.00376296,-0.6894351,0.004461884,-0.6978607
0.912,0,0,0,0.003895044,-0.6902443,0.004461884,-0.6978607
0.923,0,0,0,0.004078627,-0.6910914,0.006114841,-0.6994469
0.934,0,0,0,0.004277945,-0.691926,0.006114841,-0.6994469
0.946,0,0,0,0.004475117,-0.6927231,0.003982186,-0.6959389
0.957,0,0,0,0.004579186,-0.693335,0.003982186,-0.6959389
0.968,0,0,0,0.00462997,-0.6938283,0.005699158,-0.6925088
0.979,0,0,0,0.004715681,-0.6941109,0.005699158,-0.6925088
0.990,0,0,0,0.004811645,-0.6942736,0.005699158,-0.6925088
1.001,0,0,0,0.004905581,-0.6943621,0.005699158,-0.6925088
1.013,0,0,0,0.004991293,-0.6943992,0.005699158,-0.6925088
1.024,0,0,0,0.004939556,-0.6943945,0.00283289,-0.6919234
1.035,0,0,0,0.004859447,-0.69434,0.003335714,-0.6917754
1.046,0,0,0,0.004765153,-0.6942537,0.003335714,-0.6917754
1.057,0,0,0,0.004663944,-0.6941447,0.003335714,-0.6917754
1.068,0,0,0,0.004559278,-0.6940172,0.003335714,-0.6917754
1.080,0,0,0,0.004434228,-0.6938541,0.002853513,-0.6912673
1.091,0,0,0,0.004303217,-0.6936721,0.002853513,-0.6912673
1.102,0,0,0,0.004177809,-0.6934253,0.002967834,-0.6898503
1.113,0,0,0,0.004058838,-0.6931472,0.002967834,-0.6898503
1.124,0,0,0,0.003947258,-0.6928546,0.002967834,-0.6898503
1.136,0,0,0,0.003843069,-0.6925561,5.00679E-06,-0.685115
1.147,0,0,0,0.003634214,-0.6920773,5.00679E-06,-0.685115
1.158,0,0,0,0.003378272,-0.6915236,-0.0005908012,-0.683773
1.169,0,0,0,0.00308156,-0.6908957,-0.0005908012,-0.683773
1.179,0,0,0,0.002771139,-0.6902479,-0.0005908012,-0.683773
1.191,0,0,0,0.002461433,-0.6896118,-0.0005908012,-0.683773
1.202,0,0,0,0.002127528,-0.6889241,-0.001428843,-0.6817136
1.213,0,0,0,0.001773834,-0.688243,-0.001933992,-0.6818506
1.224,0,0,0,0.001422644,-0.6875924,-0.001933992,-0.6818506
1.235,0,0,0,0.001085043,-0.6869841,-0.001933992,-0.6818506
1.247,0,0,0,0.0007634163,-0.6864186,-0.001933992,-0.6818506
1.258,0,0,0,0.0004588366,-0.6858962,-0.001933992,-0.6818506
1.269,0,0,0,6.318092E-05,-0.6854258,-0.004828513,-0.6822184
1.281,0,0,0,-0.0003618002,-0.6849973,-0.004828513,-0.6822184
1.291,0,0,0,-0.0007853508,-0.6846057,-0.004828513,-0.6822184
1.303,0,0,0,-0.001191854,-0.6842481,-0.004828513,-0.6822184
1.314,0,0,0,-0.001625419,-0.6838882,-0.006038666,-0.6813065
1.325,0,0,0,-0.002058148,-0.6835432,-0.006038666,-0.6813065
1.336,0,0,0,-0.002436459,-0.6830791,-0.005007803,-0.6776
1.347,0,0,0,-0.002774537,-0.6825774,-0.005007803,-0.6776
1.359,0,0,0,-0.003185451,-0.6818585,-0.007756293,-0.6718769
1.370,0,0,0,-0.003616452,-0.6810609,-0.007756293,-0.6718769
1.381,0,0,0,-0.004066586,-0.6801629,-0.008417904,-0.6695144
1.393,0,0,0,-0.004508913,-0.6792459,-0.008417904,-0.6695144
1.403,0,0,0,-0.004929721,-0.6783508,-0.008417904,-0.6695144
1.415,0,0,0,-0.005322218,-0.6774979,-0.008417904,-0.6695144
