Elapsed time, MotionVR pitch, MotionVR roll, MotionVR heave, StaticVR ML, StaticVR AP, Static ML raw, StaticVR AP raw
1.886,0,0,0,0.02438283,-0.05491674,0.02360916,-0.05067497
1.897,0,0,0,0.02428913,-0.05441839,0.02360916,-0.05067497
1.908,0,0,0,0.02420294,-0.05395734,0.02360916,-0.05067497
1.920,0,0,0,0.02412486,-0.05353653,0.02360916,-0.05067497
1.931,0,0,0,0.02404451,-0.05311787,0.02336013,-0.04970652
1.943,0,0,0,0.02396679,-0.05271924,0.02336013,-0.04970652
1.953,0,0,0,0.02389419,-0.05234969,0.02336013,-0.04970652
1.965,0,0,0,0.02382803,-0.05201364,0.02336013,-0.04970652
1.976,0,0,0,0.02376878,-0.05171341,0.02338552,-0.04909879
1.987,0,0,0,0.02371097,-0.05132496,0.02324617,-0.04663777
1.999,0,0,0,0.02365625,-0.05090898,0.02324617,-0.04663777
2.009,0,0,0,0.02360547,-0.05049574,0.02324617,-0.04663777
2.020,0,0,0,0.02355921,-0.05010056,0.02324617,-0.04663777
2.032,0,0,0,0.02351713,-0.04972857,0.02324617,-0.04663777
2.043,0,0,0,0.02348328,-0.0493862,0.02334678,-0.04673243
2.054,0,0,0,0.02344656,-0.04906577,0.02313256,-0.04660404
2.066,0,0,0,0.02341032,-0.04876864,0.02313256,-0.04660404
2.077,0,0,0,0.02337623,-0.04849529,0.02313256,-0.04660404
2.088,0,0,0,0.02334499,-0.04824626,0.02313256,-0.04660404
2.099,0,0,0,0.02332568,-0.04797149,0.02335417,-0.04529917
2.110,0,0,0,0.02328897,-0.0476644,0.02272189,-0.04446423
2.122,0,0,0,0.02324533,-0.04735327,0.02272189,-0.04446423
2.133,0,0,0,0.02320004,-0.04705191,0.02272189,-0.04446423
2.144,0,0,0,0.02315569,-0.04676777,0.02272189,-0.04446423
2.155,0,0,0,0.02311325,-0.04650295,0.02272189,-0.04446423
2.166,0,0,0,0.02306497,-0.04613137,0.02250862,-0.04119009
2.178,0,0,0,0.0230155,-0.04572105,0.02250862,-0.04119009
2.188,0,0,0,0.0229671,-0.04530597,0.02250862,-0.04119009
2.200,0,0,0,0.02292085,-0.04490304,0.02250862,-0.04119009
2.211,0,0,0,0.02287745,-0.0445208,0.02250862,-0.04119009
2.222,0,0,0,0.02281976,-0.04414487,0.02206767,-0.04074329
2.233,0,0,0,0.02276206,-0.04379106,0.02220023,-0.0408802
2.244,0,0,0,0.02270615,-0.04346192,0.02220023,-0.0408802
2.255,0,0,0,0.02265286,-0.04315871,0.02220023,-0.0408802
2.266,0,0,0,0.0226028,-0.04288208,0.02224636,-0.04173297
2.277,0,0,0,0.02252638,-0.04270196,0.02143407,-0.04281503
2.289,0,0,0,0.0224396,-0.04257601,0.02143407,-0.04281503
2.300,0,0,0,0.02235043,-0.04248309,0.02143407,-0.04281503
2.311,0,0,0,0.02226281,-0.0424124,0.02143407,-0.04281503
2.322,0,0,0,0.02217197,-0.04240423,0.02125442,-0.04399645
2.333,0,0,0,0.02208257,-0.04243147,0.02125442,-0.04399645
2.345,0,0,0,0.02199674,-0.04250944,0.02124918,-0.04474628
2.356,0,0,0,0.02191556,-0.04261553,0.02124918,-0.04474628
2.368,0,0,0,0.02183938,-0.04273856,0.02124918,-0.04474628
2.378,0,0,0,0.02176881,-0.04287291,0.02124918,-0.04474628
2.389,0,0,0,0.021703,-0.04300416,0.02121127,-0.04449618
2.401,0,0,0,0.02165318,-0.04312551,0.02151191,-0.04428065
2.412,0,0,0,0.02161324,-0.0432421,0.02151191,-0.04428065
2.423,0,0,0,0.02158022,-0.04335666,0.02151191,-0.04428065
2.434,0,0,0,0.02155232,-0.0434705,0.02151191,-0.04428065
2.445,0,0,0,0.02152908,-0.04358423,0.02151191,-0.04428065
2.456,0,0,0,0.02151251,-0.0436781,0.02158844,-0.043248
2.468,0,0,0,0.02150083,-0.0437333,0.02158844,-0.043248
2.479,0,0,0,0.02149272,-0.04376596,0.02158844,-0.043248
2.489,0,0,0,0.02148795,-0.04378414,0.02158844,-0.043248
2.501,0,0,0,0.0214864,-0.04379201,0.02158844,-0.043248
2.512,0,0,0,0.0214994,-0.04366291,0.02191067,-0.03992283
2.523,0,0,0,0.02152038,-0.04346681,0.02191067,-0.03992283
2.534,0,0,0,0.02154553,-0.04323864,0.02191067,-0.03992283
2.546,0,0,0,0.02157331,-0.04299593,0.02191067,-0.03992283
2.557,0,0,0,0.02160287,-0.04274738,0.02191067,-0.03992283
2.568,0,0,0,0.02163315,-0.04248333,0.02192771,-0.03947717
2.579,0,0,0,0.02165556,-0.0421952,0.02173173,-0.03892064
2.590,0,0,0,0.02167356,-0.04190099,0.02173173,-0.03892064
2.601,0,0,0,0.02168894,-0.04160976,0.02173173,-0.03892064
2.613,0,0,0,0.02170217,-0.04132789,0.02173173,-0.03892064
2.624,0,0,0,0.02171373,-0.04105842,0.02173173,-0.03892064
2.635,0,0,0,0.02174067,-0.04077899,0.02228284,-0.03702343
2.646,0,0,0,0.02177811,-0.04045683,0.02228284,-0.03702343
2.657,0,0,0,0.02181911,-0.04012513,0.02228284,-0.03702343
2.669,0,0,0,0.02186036,-0.03980041,0.02228284,-0.03702343
2.681,0,0,0,0.02188015,-0.03947282,0.02176499,-0.03655624
2.691,0,0,0,0.02190626,-0.03913456,0.02222002,-0.0360049
2.702,0,0,0,0.02193451,-0.03880358,0.02222002,-0.0360049
2.714,0,0,0,0.02196276,-0.03848892,0.02222002,-0.0360049
2.724,0,0,0,0.02200842,-0.03821319,0.02269924,-0.03647286
2.736,0,0,0,0.02206075,-0.03796899,0.02269924,-0.03647286
2.746,0,0,0,0.02210951,-0.03777575,0.02255917,-0.0370931
2.758,0,0,0,0.02215481,-0.03761756,0.02255917,-0.0370931
2.769,0,0,0,0.02219701,-0.03748626,0.02255917,-0.0370931
2.780,0,0,0,0.02223611,-0.03737795,0.02255917,-0.0370931
2.791,0,0,0,0.02227235,-0.03729051,0.0223459,-0.03801835
2.805,0,0,0,0.0223043,-0.0373112,0.02251399,-0.03951681
2.814,0,0,0,0.02233315,-0.03738654,0.02251399,-0.03951681
2.825,0,0,0,0.02235949,-0.03748983,0.02251399,-0.03951681
2.836,0,0,0,0.02238357,-0.03760773,0.02251399,-0.03951681
2.847,0,0,0,0.02240562,-0.03773344,0.02273548,-0.04106534
2.859,0,0,0,0.02244401,-0.03797603,0.02298307,-0.042454
2.871,0,0,0,0.02248859,-0.03827167,0.02298307,-0.042454
2.881,0,0,0,0.02253437,-0.03858835,0.02298307,-0.042454
2.892,0,0,0,0.02257872,-0.03891015,0.02298307,-0.042454
2.903,0,0,0,0.02262032,-0.03922904,0.02298307,-0.042454
2.914,0,0,0,0.02267253,-0.03960252,0.02334309,-0.04405165
2.925,0,0,0,0.02273154,-0.04006994,0.02342594,-0.04601544
2.937,0,0,0,0.0227921,-0.0405705,0.02342594,-0.04601544
2.948,0,0,0,0.02285171,-0.0410738,0.02342594,-0.04601544
2.959,0,0,0,0.02290905,-0.0415647,0.02342594,-0.04601544
2.970,0,0,0,0.02296269,-0.04203463,0.02342594,-0.04601544
2.982,0,0,0,0.02303815,-0.04264283,0.02408719,-0.05028081
2.993,0,0,0,0.02312171,-0.04329824,0.02408719,-0.05028081
3.004,0,0,0,0.02320623,-0.04395527,0.02408719,-0.05028081
3.015,0,0,0,0.0232892,-0.04459178,0.02408719,-0.05028081
3.027,0,0,0,0.02336931,-0.04519689,0.02450681,-0.05126393
3.038,0,0,0,0.02347875,-0.04585695,0.02495039,-0.05264556
3.049,0,0,0,0.02359915,-0.04652059,0.02495039,-0.05264556
3.059,0,0,0,0.02372146,-0.04716218,0.02495039,-0.05264556
3.070,0,0,0,0.02384114,-0.04776871,0.02495039,-0.05264556
3.083,0,0,0,0.02395558,-0.04833382,0.02508545,-0.05256534
3.093,0,0,0,0.02407885,-0.04883778,0.02534199,-0.05212194
3.104,0,0,0,0.02420211,-0.04929185,0.02534199,-0.05212194
3.118,0,0,0,0.02443361,-0.05006957,0.02534199,-0.05212194
3.124,0,0,0,0.02443361,-0.05006957,0.02534199,-0.05212194
3.138,0,0,0,0.02455163,-0.05032182,0.02568173,-0.05015427
3.149,0,0,0,0.0246681,-0.05050433,0.02568173,-0.05015427
3.160,0,0,0,0.02480578,-0.05058557,0.02636194,-0.04873723
3.171,0,0,0,0.02494907,-0.05060661,0.02636194,-0.04873723
3.183,0,0,0,0.02508998,-0.05058777,0.02636194,-0.04873723
3.194,0,0,0,0.02522433,-0.05053943,0.02636194,-0.04873723
3.205,0,0,0,0.02535081,-0.05046904,0.02636194,-0.04873723
3.216,0,0,0,0.02548671,-0.05023718,0.02678609,-0.04430807
3.229,0,0,0,0.02574801,-0.04951823,0.02678609,-0.04430807
3.239,0,0,0,0.02586734,-0.04911244,0.02678609,-0.04430807
3.249,0,0,0,0.02597737,-0.04869831,0.02678609,-0.04430807
3.260,0,0,0,0.02606463,-0.04817832,0.02649331,-0.039958
3.272,0,0,0,0.02615941,-0.04747856,0.0270102,-0.0377714
3.283,0,0,0,0.02625358,-0.04670817,0.0270102,-0.0377714
3.294,0,0,0,0.02634299,-0.04592168,0.0270102,-0.0377714
3.305,0,0,0,0.02640724,-0.04503357,0.02653968,-0.03483671
3.317,0,0,0,0.02645659,-0.04412198,0.02653968,-0.03483671
3.328,0,0,0,0.02649307,-0.04309058,0.02646148,-0.03131545
3.339,0,0,0,0.02652073,-0.04203212,0.02646148,-0.03131545
3.350,0,0,0,0.02654171,-0.04099298,0.02646148,-0.03131545
3.361,0,0,0,0.02655697,-0.03999633,0.02646148,-0.03131545
3.372,0,0,0,0.0265677,-0.03905284,0.02618349,-0.02687931
3.384,0,0,0,0.02654123,-0.03787315,0.02560055,-0.0236485
3.395,0,0,0,0.02649581,-0.03661919,0.02560055,-0.0236485
3.406,0,0,0,0.02644062,-0.03537178,0.02560055,-0.0236485
3.417,0,0,0,0.02638054,-0.0341686,0.02560055,-0.0236485
3.429,0,0,0,0.02631819,-0.03302819,0.02560055,-0.0236485
3.440,0,0,0,0.02625799,-0.03183556,0.02565348,-0.02047247
3.451,0,0,0,0.02617204,-0.03053713,0.02493203,-0.017268
3.462,0,0,0,0.0260756,-0.02923429,0.02493203,-0.017268
3.472,0,0,0,0.02597594,-0.02797759,0.02493203,-0.017268
3.484,0,0,0,0.02587688,-0.02679241,0.02493203,-0.017268
3.495,0,0,0,0.02575481,-0.02553982,0.02424979,-0.01348132
3.506,0,0,0,0.02561665,-0.02418828,0.02402449,-0.01055443
3.517,0,0,0,0.02547455,-0.02283937,0.02402449,-0.01055443
3.529,0,0,0,0.02533472,-0.02154362,0.02402449,-0.01055443
3.540,0,0,0,0.02520037,-0.02032644,0.02402449,-0.01055443
3.551,0,0,0,0.02507234,-0.01919609,0.02402449,-0.01055443
3.562,0,0,0,0.02490163,-0.01802814,0.02271569,-0.007361174
3.573,0,0,0,0.02471638,-0.01688814,0.02271569,-0.007361174
3.585,0,0,0,0.02453041,-0.01580894,0.02271569,-0.007361174
3.596,0,0,0,0.02434981,-0.01480228,0.02271569,-0.007361174
3.607,0,0,0,0.02417791,-0.01387429,0.02271569,-0.007361174
3.618,0,0,0,0.02401233,-0.01299858,0.02261603,-0.006738782
3.629,0,0,0,0.0238502,-0.01213348,0.02246642,-0.005350471
3.640,0,0,0,0.02369571,-0.01131362,0.02246642,-0.005350471
3.652,0,0,0,0.02355146,-0.01055622,0.02246642,-0.005350471
3.663,0,0,0,0.02341819,-0.009870052,0.02246642,-0.005350471
3.674,0,0,0,0.02327704,-0.009168327,0.02199125,-0.003291309
3.685,0,0,0,0.02313733,-0.008490205,0.02199125,-0.003291309
3.697,0,0,0,0.02300406,-0.007855237,0.02199125,-0.003291309
3.707,0,0,0,0.02287972,-0.007273197,0.02199125,-0.003291309
3.718,0,0,0,0.02274799,-0.006740808,0.02154768,-0.003079414
3.729,0,0,0,0.02261925,-0.006259918,0.02154768,-0.003079414
3.741,0,0,0,0.02248287,-0.005833149,0.02118385,-0.003249943
3.752,0,0,0,0.02234864,-0.005455136,0.02118385,-0.003249943
3.763,0,0,0,0.02222121,-0.0051229,0.02118385,-0.003249943
3.774,0,0,0,0.02210307,-0.004835188,0.02118385,-0.003249943
3.785,0,0,0,0.0219785,-0.004671216,0.02077687,-0.005478323
3.797,0,0,0,0.02184498,-0.004631042,0.02049744,-0.006883979
3.808,0,0,0,0.02171254,-0.004658341,0.02049744,-0.006883979
3.819,0,0,0,0.02158594,-0.004725039,0.02049744,-0.006883979
3.830,0,0,0,0.02146769,-0.004817009,0.02049744,-0.006883979
3.841,0,0,0,0.02136362,-0.005013764,0.01985586,-0.01268989
3.853,0,0,0,0.02124071,-0.005397141,0.01985586,-0.01268989
3.864,0,0,0,0.02111268,-0.005865455,0.01985586,-0.01268989
3.876,0,0,0,0.02098656,-0.00636816,0.01985586,-0.01268989
3.887,0,0,0,0.02086568,-0.006879866,0.01985586,-0.01268989
3.897,0,0,0,0.02075195,-0.007387757,0.01985586,-0.01268989
3.909,0,0,0,0.0206393,-0.008230209,0.01968288,-0.02167577
3.919,0,0,0,0.02053142,-0.009214878,0.01968288,-0.02167577
3.930,0,0,0,0.02043009,-0.01024556,0.01968288,-0.02167577
3.941,0,0,0,0.02033663,-0.01127422,0.01968288,-0.02167577
3.953,0,0,0,0.02025115,-0.01227671,0.01968288,-0.02167577
3.964,0,0,0,0.02016997,-0.01333988,0.0195967,-0.02433068
3.975,0,0,0,0.02009368,-0.01453811,0.01956642,-0.0278964
3.986,0,0,0,0.02002335,-0.01576614,0.01956642,-0.0278964
3.997,0,0,0,0.01995969,-0.01697111,0.01956642,-0.0278964
4.009,0,0,0,0.01990247,-0.01812643,0.01956642,-0.0278964
4.020,0,0,0,0.01986241,-0.01934636,0.01985359,-0.03121501
4.031,0,0,0,0.01985741,-0.02060246,0.02047992,-0.03243339
4.043,0,0,0,0.01987088,-0.02183175,0.02047992,-0.03243339
4.053,0,0,0,0.0198946,-0.02300274,0.02047992,-0.03243339
4.065,0,0,0,0.01992464,-0.02409971,0.02047992,-0.03243339
4.076,0,0,0,0.01996851,-0.02515841,0.02041686,-0.03590047
4.087,0,0,0,0.02000618,-0.02625012,0.02041686,-0.03590047
4.099,0,0,0,0.02004099,-0.02731371,0.02041686,-0.03590047
4.110,0,0,0,0.02007437,-0.02831852,0.02041686,-0.03590047
4.120,0,0,0,0.02012849,-0.02921259,0.02097046,-0.03494185
4.132,0,0,0,0.02019238,-0.03001148,0.02097046,-0.03494185
4.143,0,0,0,0.02028275,-0.03060526,0.02157414,-0.03173459
4.155,0,0,0,0.0203836,-0.03106725,0.02157414,-0.03173459
4.165,0,0,0,0.02048707,-0.03143388,0.02157414,-0.03173459
4.176,0,0,0,0.02058911,-0.03172362,0.02157414,-0.03173459
4.188,0,0,0,0.02070904,-0.03179973,0.02212024,-0.02794182
4.199,0,0,0,0.0208447,-0.03164303,0.02239799,-0.02491403
4.210,0,0,0,0.02098417,-0.0313648,0.02239799,-0.02491403
4.221,0,0,0,0.02112126,-0.03102076,0.02239799,-0.02491403
4.233,0,0,0,0.02125287,-0.03063881,0.02239799,-0.02491403
4.245,0,0,0,0.0213778,-0.03023303,0.0217061,-0.02130198
4.255,0,0,0,0.02145243,-0.02942097,0.02129292,-0.01468259
4.267,0,0,0,0.02149916,-0.02842611,0.02129292,-0.01468259
4.278,0,0,0,0.02152944,-0.02736008,0.02129292,-0.01468259
4.288,0,0,0,0.02154899,-0.02627891,0.02129292,-0.01468259
