Name,Sport,Date,Start time,Duration,Total distance (km),Average heart rate (bpm),Average speed (km/h),Max speed (km/h),Average pace (min/km),Max pace (min/km),Calories,Fat percentage of calories(%),Average cadence (rpm),Average stride length (cm),Running index,Training load,Ascent (m),Descent (m),Average power (W),Max power (W),Notes,Height (cm),Weight (kg),HR max,HR sit,VO2max,
BioEng Lab,RUNNING,30-07-2020,14:20:35,00:09:02,,84,0.0,,00:00,,19,68,,,,,,,,,,170.0,70.0,198,,,
Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W),
,00:03:49,75,0.0,00:00,,,,0.00,,,
,00:03:50,75,0.0,00:00,,,,0.00,,,
,00:03:51,77,0.0,00:00,,,,0.00,,,
,00:03:52,78,0.0,00:00,,,,0.00,,,
,00:03:53,78,0.0,00:00,,,,0.00,,,
,00:03:54,79,0.0,00:00,,,,0.00,,,
,00:03:55,78,0.0,00:00,,,,0.00,,,
,00:03:56,77,0.0,00:00,,,,0.00,,,
,00:03:57,76,0.0,00:00,,,,0.00,,,
,00:03:58,75,0.0,00:00,,,,0.00,,,
,00:03:59,74,0.0,00:00,,,,0.00,,,
,00:04:00,72,0.0,00:00,,,,0.00,,,
,00:04:01,72,0.0,00:00,,,,0.00,,,
,00:04:02,72,0.0,00:00,,,,0.00,,,
,00:04:03,74,0.0,00:00,,,,0.00,,,
,00:04:04,75,0.0,00:00,,,,0.00,,,
,00:04:05,75,0.0,00:00,,,,0.00,,,
,00:04:06,75,0.0,00:00,,,,0.00,,,
,00:04:07,75,0.0,00:00,,,,0.00,,,
,00:04:08,75,0.0,00:00,,,,0.00,,,
,00:04:09,75,0.0,00:00,,,,0.00,,,
,00:04:10,75,0.0,00:00,,,,0.00,,,
,00:04:11,76,0.0,00:00,,,,0.00,,,
,00:04:12,77,0.0,00:00,,,,0.00,,,
,00:04:13,79,0.0,00:00,,,,0.00,,,
,00:04:14,80,0.0,00:00,,,,0.00,,,
,00:04:15,79,0.0,00:00,,,,0.00,,,
,00:04:16,78,0.0,00:00,,,,0.00,,,
,00:04:17,77,0.0,00:00,,,,0.00,,,
,00:04:18,74,0.0,00:00,,,,0.00,,,
,00:04:19,74,0.0,00:00,,,,0.00,,,
,00:04:20,74,0.0,00:00,,,,0.00,,,
,00:04:21,74,0.0,00:00,,,,0.00,,,
,00:04:22,74,0.0,00:00,,,,0.00,,,
,00:04:23,76,0.0,00:00,,,,0.00,,,
,00:04:24,76,0.0,00:00,,,,0.00,,,
,00:04:25,77,0.0,00:00,,,,0.00,,,
,00:04:26,77,0.0,00:00,,,,0.00,,,
,00:04:27,77,0.0,00:00,,,,0.00,,,
,00:04:28,77,0.0,00:00,,,,0.00,,,
,00:04:29,76,0.0,00:00,,,,0.00,,,
,00:04:30,76,0.0,00:00,,,,0.00,,,
,00:04:31,77,0.0,00:00,,,,0.00,,,
,00:04:32,78,0.0,00:00,,,,0.00,,,
,00:04:33,78,0.0,00:00,,,,0.00,,,
,00:04:34,79,0.0,00:00,,,,0.00,,,
,00:04:35,79,0.0,00:00,,,,0.00,,,
,00:04:36,79,0.0,00:00,,,,0.00,,,
,00:04:37,77,0.0,00:00,,,,0.00,,,
,00:04:38,76,0.0,00:00,,,,0.00,,,
,00:04:39,76,0.0,00:00,,,,0.00,,,
,00:04:40,75,0.0,00:00,,,,0.00,,,
,00:04:41,76,0.0,00:00,,,,0.00,,,
,00:04:42,78,0.0,00:00,,,,0.00,,,
,00:04:43,78,0.0,00:00,,,,0.00,,,
,00:04:44,78,0.0,00:00,,,,0.00,,,
,00:04:45,78,0.0,00:00,,,,0.00,,,
,00:04:46,78,0.0,00:00,,,,0.00,,,
,00:04:47,76,0.0,00:00,,,,0.00,,,
,00:04:48,75,0.0,00:00,,,,0.00,,,
,00:04:49,74,0.0,00:00,,,,0.00,,,
,00:04:50,74,0.0,00:00,,,,0.00,,,
,00:04:51,74,0.0,00:00,,,,0.00,,,
,00:04:52,75,0.0,00:00,,,,0.00,,,
,00:04:53,76,0.0,00:00,,,,0.00,,,
,00:04:54,77,0.0,00:00,,,,0.00,,,
,00:04:55,77,0.0,00:00,,,,0.00,,,
,00:04:56,77,0.0,00:00,,,,0.00,,,
,00:04:57,76,0.0,00:00,,,,0.00,,,
,00:04:58,76,0.0,00:00,,,,0.00,,,
,00:04:59,75,0.0,00:00,,,,0.00,,,
,00:05:00,75,0.0,00:00,,,,0.00,,,
,00:05:01,75,0.0,00:00,,,,0.00,,,
,00:05:02,76,0.0,00:00,,,,0.00,,,
,00:05:03,76,0.0,00:00,,,,0.00,,,
,00:05:04,78,0.0,00:00,,,,0.00,,,
,00:05:05,78,0.0,00:00,,,,0.00,,,
,00:05:06,78,0.0,00:00,,,,0.00,,,
,00:05:07,78,0.0,00:00,,,,0.00,,,
,00:05:08,78,0.0,00:00,,,,0.00,,,
,00:05:09,78,0.0,00:00,,,,0.00,,,
,00:05:10,79,0.0,00:00,,,,0.00,,,
,00:05:11,79,0.0,00:00,,,,0.00,,,
,00:05:12,80,0.0,00:00,,,,0.00,,,
,00:05:13,80,0.0,00:00,,,,0.00,,,
,00:05:14,80,0.0,00:00,,,,0.00,,,
,00:05:15,80,0.0,00:00,,,,0.00,,,
,00:05:16,80,0.0,00:00,,,,0.00,,,
,00:05:17,80,0.0,00:00,,,,0.00,,,
,00:05:18,80,0.0,00:00,,,,0.00,,,
,00:05:19,80,0.0,00:00,,,,0.00,,,
,00:05:20,81,0.0,00:00,,,,0.00,,,
,00:05:21,81,0.0,00:00,,,,0.00,,,
,00:05:22,82,0.0,00:00,,,,0.00,,,
,00:05:23,82,0.0,00:00,,,,0.00,,,
,00:05:24,82,0.0,00:00,,,,0.00,,,
,00:05:25,82,0.0,00:00,,,,0.00,,,
,00:05:26,81,0.0,00:00,,,,0.00,,,
,00:05:27,80,0.0,00:00,,,,0.00,,,
,00:05:28,80,0.0,00:00,,,,0.00,,,
,00:05:29,81,0.0,00:00,,,,0.00,,,
,00:05:30,82,0.0,00:00,,,,0.00,,,
,00:05:31,82,0.0,00:00,,,,0.00,,,
,00:05:32,84,0.0,00:00,,,,0.00,,,
,00:05:33,85,0.0,00:00,,,,0.00,,,
,00:05:34,88,0.0,00:00,,,,0.00,,,
,00:05:35,89,0.0,00:00,,,,0.00,,,
,00:05:36,90,0.0,00:00,,,,0.00,,,
,00:05:37,90,0.0,00:00,,,,0.00,,,
,00:05:38,86,0.0,00:00,,,,0.00,,,
,00:05:39,86,0.0,00:00,,,,0.00,,,
,00:05:40,85,0.0,00:00,,,,0.00,,,
,00:05:41,88,0.0,00:00,,,,0.00,,,
,00:05:42,90,0.0,00:00,,,,0.00,,,
,00:05:43,90,0.0,00:00,,,,0.00,,,
,00:05:44,93,0.0,00:00,,,,0.00,,,
,00:05:45,96,0.0,00:00,,,,0.00,,,
,00:05:46,97,0.0,00:00,,,,0.00,,,
,00:05:47,98,0.0,00:00,,,,0.00,,,
,00:05:48,99,0.0,00:00,,,,0.00,,,
,00:05:49,102,0.0,00:00,,,,0.00,,,
,00:05:50,103,0.0,00:00,,,,0.00,,,
,00:05:51,104,0.0,00:00,,,,0.00,,,
,00:05:52,104,0.0,00:00,,,,0.00,,,
,00:05:53,104,0.0,00:00,,,,0.00,,,
,00:05:54,105,0.0,00:00,,,,0.00,,,
,00:05:55,105,0.0,00:00,,,,0.00,,,
,00:05:56,106,0.0,00:00,,,,0.00,,,
,00:05:57,106,0.0,00:00,,,,0.00,,,
,00:05:58,101,0.0,00:00,,,,0.00,,,
,00:05:59,85,0.0,00:00,,,,0.00,,,
,00:06:00,82,0.0,00:00,,,,0.00,,,
,00:06:01,80,0.0,00:00,,,,0.00,,,
,00:06:02,79,0.0,00:00,,,,0.00,,,
,00:06:03,78,0.0,00:00,,,,0.00,,,
,00:06:04,78,0.0,00:00,,,,0.00,,,
,00:06:05,77,0.0,00:00,,,,0.00,,,
,00:06:06,77,0.0,00:00,,,,0.00,,,
,00:06:07,77,0.0,00:00,,,,0.00,,,
,00:06:08,76,0.0,00:00,,,,0.00,,,
,00:06:09,76,0.0,00:00,,,,0.00,,,
,00:06:10,75,0.0,00:00,,,,0.00,,,
,00:06:11,75,0.0,00:00,,,,0.00,,,
,00:06:12,75,0.0,00:00,,,,0.00,,,
,00:06:13,75,0.0,00:00,,,,0.00,,,
,00:06:14,75,0.0,00:00,,,,0.00,,,
,00:06:15,76,0.0,00:00,,,,0.00,,,
,00:06:16,77,0.0,00:00,,,,0.00,,,
,00:06:17,78,0.0,00:00,,,,0.00,,,
,00:06:18,78,0.0,00:00,,,,0.00,,,
,00:06:19,79,0.0,00:00,,,,0.00,,,
,00:06:20,79,0.0,00:00,,,,0.00,,,
,00:06:21,78,0.0,00:00,,,,0.00,,,
,00:06:22,79,0.0,00:00,,,,0.00,,,
,00:06:23,81,0.0,00:00,,,,0.00,,,
,00:06:24,82,0.0,00:00,,,,0.00,,,
,00:06:25,83,0.0,00:00,,,,0.00,,,
,00:06:26,85,0.0,00:00,,,,0.00,,,
,00:06:27,86,0.0,00:00,,,,0.00,,,
,00:06:28,86,0.0,00:00,,,,0.00,,,
,00:06:29,89,0.0,00:00,,,,0.00,,,
,00:06:30,89,0.0,00:00,,,,0.00,,,
,00:06:31,89,0.0,00:00,,,,0.00,,,
,00:06:32,91,0.0,00:00,,,,0.00,,,
,00:06:33,91,0.0,00:00,,,,0.00,,,
,00:06:34,92,0.0,00:00,,,,0.00,,,
,00:06:35,91,0.0,00:00,,,,0.00,,,
,00:06:36,88,0.0,00:00,,,,0.00,,,
,00:06:37,86,0.0,00:00,,,,0.00,,,
,00:06:38,84,0.0,00:00,,,,0.00,,,
,00:06:39,83,0.0,00:00,,,,0.00,,,
,00:06:40,82,0.0,00:00,,,,0.00,,,
,00:06:41,83,0.0,00:00,,,,0.00,,,
,00:06:42,83,0.0,00:00,,,,0.00,,,
,00:06:43,82,0.0,00:00,,,,0.00,,,
,00:06:44,80,0.0,00:00,,,,0.00,,,
,00:06:45,79,0.0,00:00,,,,0.00,,,
,00:06:46,77,0.0,00:00,,,,0.00,,,
,00:06:47,77,0.0,00:00,,,,0.00,,,
,00:06:48,75,0.0,00:00,,,,0.00,,,
,00:06:49,75,0.0,00:00,,,,0.00,,,
,00:06:50,76,0.0,00:00,,,,0.00,,,
,00:06:51,76,0.0,00:00,,,,0.00,,,
,00:06:52,78,0.0,00:00,,,,0.00,,,
,00:06:53,81,0.0,00:00,,,,0.00,,,
,00:06:54,82,0.0,00:00,,,,0.00,,,
,00:06:55,82,0.0,00:00,,,,0.00,,,
,00:06:56,85,0.0,00:00,,,,0.00,,,
,00:06:57,90,0.0,00:00,,,,0.00,,,
,00:06:58,94,0.0,00:00,,,,0.00,,,
,00:06:59,97,0.0,00:00,,,,0.00,,,
,00:07:00,98,0.0,00:00,,,,0.00,,,
,00:07:01,99,0.0,00:00,,,,0.00,,,
,00:07:02,98,0.0,00:00,,,,0.00,,,
,00:07:03,98,0.0,00:00,,,,0.00,,,
,00:07:04,99,0.0,00:00,,,,0.00,,,
,00:07:05,99,0.0,00:00,,,,0.00,,,
,00:07:06,99,0.0,00:00,,,,0.00,,,
,00:07:07,99,0.0,00:00,,,,0.00,,,
,00:07:08,100,0.0,00:00,,,,0.00,,,
,00:07:09,99,0.0,00:00,,,,0.00,,,
,00:07:10,98,0.0,00:00,,,,0.00,,,
,00:07:11,99,0.0,00:00,,,,0.00,,,
,00:07:12,99,0.0,00:00,,,,0.00,,,
,00:07:13,99,0.0,00:00,,,,0.00,,,
,00:07:14,99,0.0,00:00,,,,0.00,,,
,00:07:15,100,0.0,00:00,,,,0.00,,,
,00:07:16,101,0.0,00:00,,,,0.00,,,
,00:07:17,101,0.0,00:00,,,,0.00,,,
,00:07:18,101,0.0,00:00,,,,0.00,,,
,00:07:19,101,0.0,00:00,,,,0.00,,,
,00:07:20,101,0.0,00:00,,,,0.00,,,
,00:07:21,99,0.0,00:00,,,,0.00,,,
,00:07:22,95,0.0,00:00,,,,0.00,,,
,00:07:23,93,0.0,00:00,,,,0.00,,,
,00:07:24,91,0.0,00:00,,,,0.00,,,
,00:07:25,91,0.0,00:00,,,,0.00,,,
,00:07:26,92,0.0,00:00,,,,0.00,,,
,00:07:27,94,0.0,00:00,,,,0.00,,,
,00:07:28,96,0.0,00:00,,,,0.00,,,
,00:07:29,96,0.0,00:00,,,,0.00,,,
,00:07:30,101,0.0,00:00,,,,0.00,,,
,00:07:31,102,0.0,00:00,,,,0.00,,,
,00:07:32,102,0.0,00:00,,,,0.00,,,
,00:07:33,106,0.0,00:00,,,,0.00,,,
,00:07:34,106,0.0,00:00,,,,0.00,,,
,00:07:35,101,0.0,00:00,,,,0.00,,,
,00:07:36,93,0.0,00:00,,,,0.00,,,
,00:07:37,92,0.0,00:00,,,,0.00,,,
,00:07:38,93,0.0,00:00,,,,0.00,,,
,00:07:39,94,0.0,00:00,,,,0.00,,,
,00:07:40,95,0.0,00:00,,,,0.00,,,
,00:07:41,95,0.0,00:00,,,,0.00,,,
,00:07:42,95,0.0,00:00,,,,0.00,,,
,00:07:43,95,0.0,00:00,,,,0.00,,,
,00:07:44,95,0.0,00:00,,,,0.00,,,
,00:07:45,95,0.0,00:00,,,,0.00,,,
,00:07:46,95,0.0,00:00,,,,0.00,,,
,00:07:47,95,0.0,00:00,,,,0.00,,,
,00:07:48,95,0.0,00:00,,,,0.00,,,
,00:07:49,95,0.0,00:00,,,,0.00,,,
,00:07:50,95,0.0,00:00,,,,0.00,,,
,00:07:51,95,0.0,00:00,,,,0.00,,,
,00:07:52,95,0.0,00:00,,,,0.00,,,
,00:07:53,0,0.0,00:00,,,,0.00,,,
,00:07:54,0,0.0,00:00,,,,0.00,,,
,00:07:55,0,0.0,00:00,,,,0.00,,,
,00:07:56,0,0.0,00:00,,,,0.00,,,
,00:07:57,0,0.0,00:00,,,,0.00,,,
,00:07:58,0,0.0,00:00,,,,0.00,,,
,00:07:59,0,0.0,00:00,,,,0.00,,,
,00:08:00,0,0.0,00:00,,,,0.00,,,
,00:08:01,0,0.0,00:00,,,,0.00,,,
,00:08:02,0,0.0,00:00,,,,0.00,,,
,00:08:03,0,0.0,00:00,,,,0.00,,,
,00:08:04,0,0.0,00:00,,,,0.00,,,
,00:08:05,0,0.0,00:00,,,,0.00,,,
,00:08:06,0,0.0,00:00,,,,0.00,,,
,00:08:07,0,0.0,00:00,,,,0.00,,,
,00:08:08,0,0.0,00:00,,,,0.00,,,
,00:08:09,0,,,,,,,,,
,00:08:10,0,,,,,,,,,
,00:08:11,0,,,,,,,,,
,00:08:12,0,,,,,,,,,
,00:08:13,0,,,,,,,,,
,00:08:14,0,,,,,,,,,
,00:08:15,0,,,,,,,,,
,00:08:16,0,,,,,,,,,
,00:08:17,0,,,,,,,,,
