Name,Sport,Date,Start time,Duration,Total distance (km),Average heart rate (bpm),Average speed (km/h),Max speed (km/h),Average pace (min/km),Max pace (min/km),Calories,Fat percentage of calories(%),Average cadence (rpm),Average stride length (cm),Running index,Training load,Ascent (m),Descent (m),Average power (W),Max power (W),Notes,Height (cm),Weight (kg),HR max,HR sit,VO2max,
BioEng Lab,RUNNING,01-07-2020,09:40:09,00:05:53,,81,0.0,,00:00,,13,69,,,,,,,,,,170.0,70.0,198,,,
Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W),
,00:04:06,78,0.0,00:00,,,,0.00,,,
,00:04:07,79,0.0,00:00,,,,0.00,,,
,00:04:08,79,0.0,00:00,,,,0.00,,,
,00:04:09,78,0.0,00:00,,,,0.00,,,
,00:04:10,77,0.0,00:00,,,,0.00,,,
,00:04:11,78,0.0,00:00,,,,0.00,,,
,00:04:12,79,0.0,00:00,,,,0.00,,,
,00:04:13,80,0.0,00:00,,,,0.00,,,
,00:04:14,80,0.0,00:00,,,,0.00,,,
,00:04:15,81,0.0,00:00,,,,0.00,,,
,00:04:16,83,0.0,00:00,,,,0.00,,,
,00:04:17,83,0.0,00:00,,,,0.00,,,
,00:04:18,83,0.0,00:00,,,,0.00,,,
,00:04:19,82,0.0,00:00,,,,0.00,,,
,00:04:20,81,0.0,00:00,,,,0.00,,,
,00:04:21,79,0.0,00:00,,,,0.00,,,
,00:04:22,79,0.0,00:00,,,,0.00,,,
,00:04:23,79,0.0,00:00,,,,0.00,,,
,00:04:24,79,0.0,00:00,,,,0.00,,,
,00:04:25,81,0.0,00:00,,,,0.00,,,
,00:04:26,81,0.0,00:00,,,,0.00,,,
,00:04:27,81,0.0,00:00,,,,0.00,,,
,00:04:28,81,0.0,00:00,,,,0.00,,,
,00:04:29,81,0.0,00:00,,,,0.00,,,
,00:04:30,81,0.0,00:00,,,,0.00,,,
,00:04:31,82,0.0,00:00,,,,0.00,,,
,00:04:32,82,0.0,00:00,,,,0.00,,,
,00:04:33,81,0.0,00:00,,,,0.00,,,
,00:04:34,81,0.0,00:00,,,,0.00,,,
,00:04:35,82,0.0,00:00,,,,0.00,,,
,00:04:36,82,0.0,00:00,,,,0.00,,,
,00:04:37,82,0.0,00:00,,,,0.00,,,
,00:04:38,83,0.0,00:00,,,,0.00,,,
,00:04:39,82,0.0,00:00,,,,0.00,,,
,00:04:40,81,0.0,00:00,,,,0.00,,,
,00:04:41,81,0.0,00:00,,,,0.00,,,
,00:04:42,81,0.0,00:00,,,,0.00,,,
,00:04:43,80,0.0,00:00,,,,0.00,,,
,00:04:44,81,0.0,00:00,,,,0.00,,,
,00:04:45,82,0.0,00:00,,,,0.00,,,
,00:04:46,82,0.0,00:00,,,,0.00,,,
,00:04:47,81,0.0,00:00,,,,0.00,,,
,00:04:48,79,0.0,00:00,,,,0.00,,,
,00:04:49,79,0.0,00:00,,,,0.00,,,
,00:04:50,79,0.0,00:00,,,,0.00,,,
,00:04:51,80,0.0,00:00,,,,0.00,,,
,00:04:52,80,0.0,00:00,,,,0.00,,,
,00:04:53,80,0.0,00:00,,,,0.00,,,
,00:04:54,80,0.0,00:00,,,,0.00,,,
,00:04:55,80,0.0,00:00,,,,0.00,,,
,00:04:56,79,0.0,00:00,,,,0.00,,,
,00:04:57,78,0.0,00:00,,,,0.00,,,
,00:04:58,78,0.0,00:00,,,,0.00,,,
,00:04:59,77,0.0,00:00,,,,0.00,,,
,00:05:00,77,0.0,00:00,,,,0.00,,,
,00:05:01,78,0.0,00:00,,,,0.00,,,
,00:05:02,78,0.0,00:00,,,,0.00,,,
,00:05:03,77,0.0,00:00,,,,0.00,,,
,00:05:04,77,0.0,00:00,,,,0.00,,,
,00:05:05,77,0.0,00:00,,,,0.00,,,
,00:05:06,77,0.0,00:00,,,,0.00,,,
,00:05:07,77,0.0,00:00,,,,0.00,,,
,00:05:08,78,0.0,00:00,,,,0.00,,,
,00:05:09,78,0.0,00:00,,,,0.00,,,
,00:05:10,79,0.0,00:00,,,,0.00,,,
,00:05:11,79,0.0,00:00,,,,0.00,,,
,00:05:12,80,0.0,00:00,,,,0.00,,,
,00:05:13,80,0.0,00:00,,,,0.00,,,
,00:05:14,80,0.0,00:00,,,,0.00,,,
,00:05:15,80,0.0,00:00,,,,0.00,,,
,00:05:16,80,0.0,00:00,,,,0.00,,,
,00:05:17,81,0.0,00:00,,,,0.00,,,
,00:05:18,81,0.0,00:00,,,,0.00,,,
,00:05:19,82,0.0,00:00,,,,0.00,,,
,00:05:20,83,0.0,00:00,,,,0.00,,,
,00:05:21,83,0.0,00:00,,,,0.00,,,
,00:05:22,84,0.0,00:00,,,,0.00,,,
,00:05:23,84,0.0,00:00,,,,0.00,,,
,00:05:24,85,0.0,00:00,,,,0.00,,,
,00:05:25,85,0.0,00:00,,,,0.00,,,
,00:05:26,84,0.0,00:00,,,,0.00,,,
,00:05:27,84,0.0,00:00,,,,0.00,,,
,00:05:28,85,0.0,00:00,,,,0.00,,,
,00:05:29,85,0.0,00:00,,,,0.00,,,
,00:05:30,85,0.0,00:00,,,,0.00,,,
,00:05:31,85,0.0,00:00,,,,0.00,,,
,00:05:32,87,0.0,00:00,,,,0.00,,,
,00:05:33,90,0.0,00:00,,,,0.00,,,
,00:05:34,92,0.0,00:00,,,,0.00,,,
,00:05:35,95,0.0,00:00,,,,0.00,,,
,00:05:36,95,0.0,00:00,,,,0.00,,,
,00:05:37,95,0.0,00:00,,,,0.00,,,
,00:05:38,96,0.0,00:00,,,,0.00,,,
,00:05:39,97,0.0,00:00,,,,0.00,,,
,00:05:40,97,0.0,00:00,,,,0.00,,,
,00:05:41,99,0.0,00:00,,,,0.00,,,
,00:05:42,102,0.0,00:00,,,,0.00,,,
,00:05:43,104,0.0,00:00,,,,0.00,,,
,00:05:44,105,0.0,00:00,,,,0.00,,,
,00:05:45,105,0.0,00:00,,,,0.00,,,
,00:05:46,105,0.0,00:00,,,,0.00,,,
,00:05:47,105,0.0,00:00,,,,0.00,,,
,00:05:48,106,0.0,00:00,,,,0.00,,,
,00:05:49,106,0.0,00:00,,,,0.00,,,
,00:05:50,107,0.0,00:00,,,,0.00,,,
,00:05:51,105,0.0,00:00,,,,0.00,,,
,00:05:52,100,0.0,00:00,,,,0.00,,,
,00:05:53,98,0.0,00:00,,,,0.00,,,
,00:05:54,98,0.0,00:00,,,,0.00,,,
