Elapsed time, MotionVR pitch, MotionVR roll, MotionVR heave, StaticVR ML, StaticVR AP, Static ML raw, StaticVR AP raw
0.757,0,0,0,0.01465929,-0.2541741,0.01164627,-0.2624026
0.769,0,0,0,0.01443696,-0.254675,0.01164627,-0.2624026
0.780,0,0,0,0.01420557,-0.2552365,0.01164627,-0.2624026
0.791,0,0,0,0.01397431,-0.2558192,0.01164627,-0.2624026
0.803,0,0,0,0.01372659,-0.2564992,0.01109707,-0.2648903
0.814,0,0,0,0.01347864,-0.2572118,0.01109707,-0.2648903
0.825,0,0,0,0.01321697,-0.2580051,0.01053333,-0.266979
0.836,0,0,0,0.0129565,-0.2588154,0.01053333,-0.266979
0.847,0,0,0,0.01270461,-0.2596108,0.01053333,-0.266979
0.858,0,0,0,0.01246548,-0.2603755,0.01053333,-0.266979
0.869,0,0,0,0.01215935,-0.2615634,0.008416891,-0.278986
0.883,0,0,0,0.01150203,-0.2643194,0.00972569,-0.2920184
0.892,0,0,0,0.01123428,-0.2661982,0.00972569,-0.2920184
0.903,0,0,0,0.01100612,-0.2682543,0.00972569,-0.2920184
0.914,0,0,0,0.01080644,-0.2703381,0.00972569,-0.2920184
0.926,0,0,0,0.01062989,-0.2723747,0.004184961,-0.3084928
0.936,0,0,0,0.01027942,-0.2759786,0.004693151,-0.3349286
0.948,0,0,0,0.009857893,-0.2802402,0.004693151,-0.3349286
0.958,0,0,0,0.009416938,-0.284705,0.004693151,-0.3349286
0.970,0,0,0,0.008982182,-0.2891457,0.004693151,-0.3349286
0.980,0,0,0,0.008603096,-0.2932459,0.005693793,-0.3295714
0.992,0,0,0,0.008371353,-0.2969039,0.008499265,-0.3254135
1.003,0,0,0,0.008221149,-0.3002352,0.008499265,-0.3254135
1.014,0,0,0,0.008119464,-0.3032973,0.008499265,-0.3254135
1.025,0,0,0,0.008049488,-0.3061194,0.008499265,-0.3254135
1.037,0,0,0,0.008000135,-0.308722,0.01377857,-0.3104888
1.048,0,0,0,0.008168936,-0.3105438,0.01377857,-0.3104888
1.059,0,0,0,0.008338928,-0.3111677,0.01106071,-0.2914187
1.070,0,0,0,0.008510351,-0.311148,0.01106071,-0.2914187
1.081,0,0,0,0.008682728,-0.3107659,0.01106071,-0.2914187
1.092,0,0,0,0.008855343,-0.3101616,0.01106071,-0.2914187
1.104,0,0,0,0.009297967,-0.3083504,0.01809168,-0.2639034
1.115,0,0,0,0.009863853,-0.3059405,0.01809168,-0.2639034
1.127,0,0,0,0.01044333,-0.3027484,0.01714146,-0.2512275
1.138,0,0,0,0.01101935,-0.2991894,0.01714146,-0.2512275
1.149,0,0,0,0.01158023,-0.2954897,0.01714146,-0.2512275
1.160,0,0,0,0.01212001,-0.2917623,0.01714146,-0.2512275
1.171,0,0,0,0.01275074,-0.2878641,0.02012277,-0.2460356
1.182,0,0,0,0.01341069,-0.2839513,0.02012277,-0.2460356
1.194,0,0,0,0.01406932,-0.2801019,0.02012277,-0.2460356
1.205,0,0,0,0.01471126,-0.2763549,0.02012277,-0.2460356
1.215,0,0,0,0.0152756,-0.2727413,0.01873446,-0.2463301
1.226,0,0,0,0.0157795,-0.2693305,0.01873446,-0.2463301
1.237,0,0,0,0.01621115,-0.2661713,0.01820588,-0.2466858
1.248,0,0,0,0.01658607,-0.2632735,0.01820588,-0.2466858
1.260,0,0,0,0.01691151,-0.2606422,0.01820588,-0.2466858
1.271,0,0,0,0.0171932,-0.2582717,0.01685977,-0.2462424
1.282,0,0,0,0.01738632,-0.2561357,0.01685977,-0.2462424
1.293,0,0,0,0.017344,-0.2541571,0.01222539,-0.2441212
1.305,0,0,0,0.0171783,-0.2523822,0.01222539,-0.2441212
1.316,0,0,0,0.01694489,-0.2508343,0.01222539,-0.2441212
1.327,0,0,0,0.01667213,-0.249525,0.01222539,-0.2441212
1.338,0,0,0,0.01638484,-0.2485366,0.01028848,-0.2490041
1.350,0,0,0,0.01601112,-0.2478657,0.01028848,-0.2490041
1.361,0,0,0,0.01559544,-0.2474188,0.01028848,-0.2490041
1.372,0,0,0,0.01515985,-0.2471491,0.01028848,-0.2490041
1.383,0,0,0,0.01471543,-0.2470334,0.01028848,-0.2490041
1.394,0,0,0,0.01427889,-0.2470174,0.01028848,-0.2490041
1.405,0,0,0,0.01390493,-0.2474149,0.01150942,-0.2578573
1.417,0,0,0,0.01357102,-0.2480088,0.01150942,-0.2578573
1.428,0,0,0,0.01326597,-0.2486908,0.01150942,-0.2578573
1.439,0,0,0,0.0129838,-0.2494067,0.01150942,-0.2578573
1.450,0,0,0,0.01267886,-0.2502749,0.01039207,-0.2616452
1.462,0,0,0,0.0123775,-0.2511953,0.01039207,-0.2616452
1.472,0,0,0,0.01215947,-0.2522748,0.01212525,-0.2657276
1.484,0,0,0,0.01199555,-0.2534035,0.01212525,-0.2657276
1.495,0,0,0,0.01187086,-0.2545266,0.01212525,-0.2657276
1.506,0,0,0,0.01177597,-0.255617,0.01180351,-0.2693779
1.517,0,0,0,0.01169384,-0.2568016,0.01180351,-0.2693779
1.528,0,0,0,0.0116818,-0.2580867,0.01320767,-0.2716732
1.540,0,0,0,0.01171279,-0.2593836,0.01320767,-0.2716732
1.551,0,0,0,0.01177263,-0.2606479,0.01320767,-0.2716732
1.562,0,0,0,0.01186419,-0.2618712,0.01344955,-0.2720298
1.573,0,0,0,0.01196599,-0.2630914,0.01316953,-0.2735112
1.585,0,0,0,0.01207161,-0.2642647,0.01316953,-0.2735112
1.596,0,0,0,0.01217735,-0.2653694,0.01316953,-0.2735112
1.607,0,0,0,0.01228189,-0.2663946,0.01316953,-0.2735112
1.617,0,0,0,0.01235962,-0.2673398,0.01253068,-0.2736409
1.628,0,0,0,0.01242375,-0.2682036,0.01253068,-0.2736409
1.640,0,0,0,0.01239216,-0.2688806,0.01030624,-0.2708286
1.651,0,0,0,0.01231253,-0.2694306,0.01030624,-0.2708286
1.662,0,0,0,0.01220894,-0.2698836,0.01030624,-0.2708286
1.673,0,0,0,0.01209331,-0.2702544,0.01030624,-0.2708286
1.684,0,0,0,0.01188445,-0.2704893,0.008040428,-0.2692341
1.695,0,0,0,0.01163447,-0.2706388,0.008040428,-0.2692341
1.707,0,0,0,0.01132596,-0.2706314,0.006917596,-0.2667231
1.719,0,0,0,0.01099515,-0.2705319,0.006917596,-0.2667231
1.729,0,0,0,0.01066041,-0.2703727,0.006917596,-0.2667231
1.740,0,0,0,0.01032901,-0.270176,0.00589633,-0.2723185
1.752,0,0,0,0.009987116,-0.2703056,0.006462693,-0.2759033
1.763,0,0,0,0.009648681,-0.2705828,0.006462693,-0.2759033
1.774,0,0,0,0.009320736,-0.2709183,0.006462693,-0.2759033
1.785,0,0,0,0.009006739,-0.2712671,0.006462693,-0.2759033
1.796,0,0,0,0.008708239,-0.2716069,0.006462693,-0.2759033
1.808,0,0,0,0.008419752,-0.2722434,0.00630033,-0.2839941
1.819,0,0,0,0.008175611,-0.2733655,0.007051468,-0.2932564
1.830,0,0,0,0.007963181,-0.2746972,0.007051468,-0.2932564
1.841,0,0,0,0.007776022,-0.2761006,0.007051468,-0.2932564
1.852,0,0,0,0.007564306,-0.2779009,0.005827785,-0.3034945
1.864,0,0,0,0.007351637,-0.2798536,0.005827785,-0.3034945
1.875,0,0,0,0.007193446,-0.2819029,0.006964207,-0.3052291
1.886,0,0,0,0.007071972,-0.2839518,0.006964207,-0.3052291
1.897,0,0,0,0.006978512,-0.2859517,0.006964207,-0.3052291
1.909,0,0,0,0.006907582,-0.2878785,0.006964207,-0.3052291
1.919,0,0,0,0.006831169,-0.2897819,0.005443573,-0.3043082
1.931,0,0,0,0.006725073,-0.2915211,0.005443573,-0.3043082
1.942,0,0,0,0.006611586,-0.2931266,0.005443573,-0.3043082
1.953,0,0,0,0.006501913,-0.2946137,0.005443573,-0.3043082
1.964,0,0,0,0.006401539,-0.2959902,0.005443573,-0.3043082
1.976,0,0,0,0.006297469,-0.2971671,0.006269336,-0.29949
1.986,0,0,0,0.006240129,-0.2980989,0.006269336,-0.29949
1.997,0,0,0,0.006207228,-0.2988577,0.006269336,-0.29949
2.008,0,0,0,0.006190538,-0.2992827,0.006345868,-0.2943734
2.020,0,0,0,0.006182671,-0.2994984,0.006345868,-0.2943734
2.031,0,0,0,0.006180048,-0.2995669,0.006345868,-0.2943734
2.042,0,0,0,0.006180286,-0.2995332,0.006345868,-0.2943734
2.053,0,0,0,0.006167412,-0.2992027,0.005960464,-0.2887191
2.064,0,0,0,0.006148815,-0.2987041,0.005960464,-0.2887191
2.075,0,0,0,0.006128073,-0.2981017,0.005960464,-0.2887191
2.086,0,0,0,0.006178379,-0.2970076,0.007817149,-0.2777973
2.098,0,0,0,0.006261826,-0.2956771,0.007817149,-0.2777973
2.109,0,0,0,0.006333828,-0.2939767,0.007118225,-0.2706319
2.120,0,0,0,0.006400108,-0.2921261,0.007118225,-0.2706319
2.132,0,0,0,0.006463289,-0.2902352,0.007118225,-0.2706319
2.142,0,0,0,0.006523013,-0.2883747,0.007118225,-0.2706319
2.154,0,0,0,0.006724954,-0.2860211,0.01096427,-0.2458907
2.165,0,0,0,0.00699389,-0.2831038,0.01096427,-0.2458907
2.176,0,0,0,0.007290125,-0.279996,0.01096427,-0.2458907
2.187,0,0,0,0.007593989,-0.2768842,0.01096427,-0.2458907
2.198,0,0,0,0.00789547,-0.2738617,0.01096427,-0.2458907
2.210,0,0,0,0.008188486,-0.2709776,0.01096427,-0.2458907
2.221,0,0,0,0.008534312,-0.2674492,0.0126636,-0.2250032
2.232,0,0,0,0.008895397,-0.2637207,0.0126636,-0.2250032
2.243,0,0,0,0.009253025,-0.2600142,0.0126636,-0.2250032
2.254,0,0,0,0.009597659,-0.2564406,0.0126636,-0.2250032
2.266,0,0,0,0.009991646,-0.2528347,0.01441789,-0.2193553
2.277,0,0,0,0.01039791,-0.2493359,0.01441789,-0.2193553
2.288,0,0,0,0.01091218,-0.2459326,0.01739609,-0.2172415
2.299,0,0,0,0.01146364,-0.2426957,0.01739609,-0.2172415
2.311,0,0,0,0.01201665,-0.2396608,0.01739609,-0.2172415
2.321,0,0,0,0.01255345,-0.2368455,0.02169156,-0.2144955
2.333,0,0,0,0.01328886,-0.2341739,0.02321553,-0.2150376
2.344,0,0,0,0.01409698,-0.2316874,0.02321553,-0.2150376
2.355,0,0,0,0.01491499,-0.229407,0.02321553,-0.2150376
2.366,0,0,0,0.01571155,-0.2273428,0.02321553,-0.2150376
2.377,0,0,0,0.01654851,-0.2253295,0.02516448,-0.2110363
2.388,0,0,0,0.01756358,-0.2231842,0.02996409,-0.2042753
2.399,0,0,0,0.01863265,-0.2210752,0.02996409,-0.2042753
2.410,0,0,0,0.01969349,-0.2190862,0.02996409,-0.2042753
2.422,0,0,0,0.02071512,-0.2172594,0.02996409,-0.2042753
2.433,0,0,0,0.02184916,-0.2154219,0.03431165,-0.199235
2.444,0,0,0,0.02300334,-0.2136666,0.03431165,-0.199235
2.455,0,0,0,0.02410686,-0.2119358,0.03366542,-0.1969362
2.466,0,0,0,0.02515006,-0.2102923,0.03366542,-0.1969362
2.478,0,0,0,0.02612829,-0.208768,0.03366542,-0.1969362
2.489,0,0,0,0.02703905,-0.2073785,0.03366542,-0.1969362
2.500,0,0,0,0.02796686,-0.2061033,0.03589118,-0.1961924
2.511,0,0,0,0.02886748,-0.2049295,0.03589118,-0.1961924
2.522,0,0,0,0.0297575,-0.2038716,0.03689873,-0.19674
2.534,0,0,0,0.03060472,-0.2029153,0.03689873,-0.19674
2.546,0,0,0,0.03139341,-0.2020532,0.03689873,-0.19674
2.556,0,0,0,0.03211832,-0.2012731,0.03698611,-0.1949629
2.567,0,0,0,0.03288567,-0.2004277,0.03973246,-0.1930727
2.578,0,0,0,0.03363991,-0.1995867,0.03973246,-0.1930727
2.590,0,0,0,0.03435326,-0.1987853,0.03973246,-0.1930727
2.601,0,0,0,0.03501153,-0.1980406,0.03973246,-0.1930727
2.612,0,0,0,0.03568542,-0.1972315,0.04174089,-0.1896884
2.623,0,0,0,0.03633857,-0.1964291,0.04174089,-0.1896884
2.634,0,0,0,0.03687572,-0.1955035,0.03973734,-0.1853827
2.645,0,0,0,0.03732955,-0.1945619,0.03973734,-0.1853827
2.657,0,0,0,0.03771627,-0.1936579,0.03973734,-0.1853827
2.668,0,0,0,0.03803194,-0.192765,0.03934479,-0.1841537
2.679,0,0,0,0.03829765,-0.1919085,0.03934479,-0.1841537
2.690,0,0,0,0.03846598,-0.1910437,0.0378381,-0.1826567
2.702,0,0,0,0.0385735,-0.1902078,0.0378381,-0.1826567
2.713,0,0,0,0.03863835,-0.1894198,0.0378381,-0.1826567
2.724,0,0,0,0.0386765,-0.1886811,0.0378381,-0.1826567
2.734,0,0,0,0.03857994,-0.1880692,0.03482175,-0.1846479
2.746,0,0,0,0.03838861,-0.1875598,0.03415346,-0.1851721
2.757,0,0,0,0.03814912,-0.1871198,0.03415346,-0.1851721
2.768,0,0,0,0.03788471,-0.1867325,0.03415346,-0.1851721
2.779,0,0,0,0.03760719,-0.1863897,0.03415346,-0.1851721
2.790,0,0,0,0.03732574,-0.1860862,0.03292072,-0.1867973
2.802,0,0,0,0.03693962,-0.1859287,0.03141296,-0.1880213
2.814,0,0,0,0.03650951,-0.1858577,0.03141296,-0.1880213
2.824,0,0,0,0.03606606,-0.1858433,0.03141296,-0.1880213
2.835,0,0,0,0.03562427,-0.1858708,0.03141296,-0.1880213
2.847,0,0,0,0.03507483,-0.1860898,0.02837646,-0.192113
2.859,0,0,0,0.03448915,-0.1864062,0.02837646,-0.192113
2.869,0,0,0,0.03382277,-0.1868925,0.0262953,-0.1952294
2.880,0,0,0,0.03313661,-0.1874605,0.0262953,-0.1952294
2.891,0,0,0,0.03246129,-0.1880661,0.0262953,-0.1952294
2.903,0,0,0,0.03167844,-0.1889912,0.02274036,-0.2032729
2.914,0,0,0,0.03086376,-0.1902453,0.02255309,-0.2082116
2.925,0,0,0,0.03005981,-0.1916286,0.02255309,-0.2082116
2.935,0,0,0,0.02928758,-0.1930414,0.02255309,-0.2082116
2.947,0,0,0,0.02855766,-0.1944339,0.02255309,-0.2082116
2.958,0,0,0,0.02784252,-0.1959813,0.02171314,-0.2134665
2.969,0,0,0,0.027035,-0.1978229,0.01842046,-0.2202747
2.982,0,0,0,0.02540946,-0.2016713,0.01842046,-0.2202747
2.989,0,0,0,0.02540946,-0.2016713,0.01842046,-0.2202747
3.003,0,0,0,0.02451777,-0.2038624,0.01502883,-0.2290621
3.016,0,0,0,0.0227406,-0.2083396,0.01502883,-0.2290621
3.025,0,0,0,0.02190697,-0.210475,0.01502883,-0.2290621
3.037,0,0,0,0.02106881,-0.2127425,0.01359677,-0.2353618
3.048,0,0,0,0.0202601,-0.2149988,0.01359677,-0.2353618
3.059,0,0,0,0.01949763,-0.2171724,0.01359677,-0.2353618
3.071,0,0,0,0.01878989,-0.2192273,0.01359677,-0.2353618
3.080,0,0,0,0.01792479,-0.2215952,0.008081794,-0.2469343
3.092,0,0,0,0.01701701,-0.2240289,0.008081794,-0.2469343
3.103,0,0,0,0.01613498,-0.2265533,0.008375645,-0.2507923
3.114,0,0,0,0.01530147,-0.2290264,0.008375645,-0.2507923
3.125,0,0,0,0.01452279,-0.2313837,0.008375645,-0.2507923
3.136,0,0,0,0.01374292,-0.2337524,0.006835938,-0.2549435
3.148,0,0,0,0.01299548,-0.2361073,0.006910205,-0.2568263
3.159,0,0,0,0.01229417,-0.2383607,0.006910205,-0.2568263
3.170,0,0,0,0.01164567,-0.2404685,0.006910205,-0.2568263
3.181,0,0,0,0.01104784,-0.2424211,0.006910205,-0.2568263
3.192,0,0,0,0.01049948,-0.2442213,0.006910205,-0.2568263
3.204,0,0,0,0.0100379,-0.245824,0.007900715,-0.2556156
3.215,0,0,0,0.009650707,-0.2472156,0.008117199,-0.2545928
3.226,0,0,0,0.009323001,-0.2484304,0.008117199,-0.2545928
3.237,0,0,0,0.009045839,-0.2494934,0.008117199,-0.2545928
3.248,0,0,0,0.00886488,-0.2502401,0.009548068,-0.2497149
3.260,0,0,0,0.008745551,-0.2507834,0.009548068,-0.2497149
3.271,0,0,0,0.008666396,-0.2510839,0.009433627,-0.2472194
3.282,0,0,0,0.008615971,-0.2512348,0.009433627,-0.2472194
3.293,0,0,0,0.008588433,-0.251283,0.009433627,-0.2472194
3.304,0,0,0,0.008580923,-0.2512521,0.009433627,-0.2472194
3.316,0,0,0,0.008658409,-0.2510599,0.01170182,-0.2447989
3.327,0,0,0,0.008802891,-0.2507731,0.01170182,-0.2447989
3.338,0,0,0,0.008984089,-0.2504246,0.01170182,-0.2447989
3.349,0,0,0,0.009186387,-0.2500307,0.01170182,-0.2447989
3.360,0,0,0,0.009402275,-0.2495996,0.01170182,-0.2447989
3.372,0,0,0,0.00966239,-0.2493316,0.01282465,-0.2494417
3.382,0,0,0,0.009937525,-0.2491415,0.01282465,-0.2494417
3.393,0,0,0,0.01021314,-0.2489922,0.01282465,-0.2494417
3.404,0,0,0,0.01052678,-0.2489126,0.01398122,-0.2506663
3.416,0,0,0,0.01085067,-0.2488681,0.01398122,-0.2506663
3.427,0,0,0,0.01116872,-0.2488476,0.01398122,-0.2506663
3.438,0,0,0,0.01147306,-0.2488487,0.01398122,-0.2506663
3.449,0,0,0,0.01183581,-0.2489634,0.01596606,-0.2530953
3.460,0,0,0,0.01221418,-0.2491407,0.01596606,-0.2530953
3.472,0,0,0,0.01258612,-0.2493551,0.01596606,-0.2530953
3.483,0,0,0,0.01306129,-0.2496609,0.01908934,-0.2548425
3.494,0,0,0,0.01357079,-0.2500136,0.01908934,-0.2548425
3.505,0,0,0,0.01408041,-0.2503894,0.02037656,-0.2565995
3.516,0,0,0,0.01462281,-0.2508439,0.02037656,-0.2565995
3.528,0,0,0,0.01516271,-0.2513347,0.02037656,-0.2565995
3.539,0,0,0,0.01568472,-0.251833,0.02037656,-0.2565995
3.550,0,0,0,0.01628256,-0.2522248,0.0230124,-0.2540058
3.563,0,0,0,0.01699305,-0.2524897,0.02550066,-0.2523628
3.573,0,0,0,0.01773524,-0.2526832,0.02550066,-0.2523628
3.584,0,0,0,0.0184685,-0.252833,0.02550066,-0.2523628
3.595,0,0,0,0.01917243,-0.2529532,0.02550066,-0.2523628
3.606,0,0,0,0.01983988,-0.2530468,0.02800345,-0.2489532
3.617,0,0,0,0.02061462,-0.2528311,0.02931821,-0.2449692
3.629,0,0,0,0.02141595,-0.2524606,0.02931821,-0.2449692
3.640,0,0,0,0.02220333,-0.2520124,0.02931821,-0.2449692
3.651,0,0,0,0.02295661,-0.251525,0.02931821,-0.2449692
3.662,0,0,0,0.02381778,-0.2507374,0.03322196,-0.2374901
3.673,0,0,0,0.02470136,-0.2498179,0.03322196,-0.2374901
3.685,0,0,0,0.02557957,-0.2486256,0.03360379,-0.2316328
3.696,0,0,0,0.02642488,-0.2473263,0.03360379,-0.2316328
3.707,0,0,0,0.02722359,-0.2460027,0.03360379,-0.2316328
3.718,0,0,0,0.02807641,-0.2443308,0.03640127,-0.2221304
3.730,0,0,0,0.0289042,-0.2422034,0.03594518,-0.2136763
3.741,0,0,0,0.0296886,-0.2399089,0.03594518,-0.2136763
3.750,0,0,0,0.03042078,-0.2375916,0.03594518,-0.2136763
3.762,0,0,0,0.03109598,-0.2353235,0.03594518,-0.2136763
3.773,0,0,0,0.03169644,-0.2329248,0.0354178,-0.2079948
3.785,0,0,0,0.03234375,-0.2303016,0.03825796,-0.2019832
3.795,0,0,0,0.03298497,-0.2276476,0.03825796,-0.2019832
3.807,0,0,0,0.03359568,-0.2250621,0.03825796,-0.2019832
3.818,0,0,0,0.03416348,-0.222595,0.03825796,-0.2019832
3.829,0,0,0,0.03468549,-0.2200912,0.03833663,-0.1973081
3.840,0,0,0,0.03516102,-0.2176563,0.03833663,-0.1973081
3.851,0,0,0,0.03558373,-0.2151778,0.03808045,-0.1930761
3.863,0,0,0,0.03596056,-0.2127686,0.03808045,-0.1930761
3.874,0,0,0,0.03629518,-0.2104854,0.03808045,-0.1930761
3.885,0,0,0,0.03658915,-0.2083564,0.03808045,-0.1930761
3.896,0,0,0,0.03690577,-0.2061551,0.03904045,-0.1825531
3.908,0,0,0,0.03719246,-0.203843,0.03904045,-0.1825531
3.919,0,0,0,0.03744936,-0.2015715,0.03904045,-0.1825531
3.930,0,0,0,0.03767633,-0.1994163,0.03904045,-0.1825531
3.941,0,0,0,0.03787339,-0.1974152,0.03904045,-0.1825531
3.952,0,0,0,0.03795075,-0.1949632,0.03655529,-0.1666261
3.964,0,0,0,0.03796339,-0.1923948,0.03655529,-0.1666261
3.975,0,0,0,0.03793919,-0.1898682,0.03655529,-0.1666261
3.986,0,0,0,0.03789186,-0.1874625,0.03655529,-0.1666261
3.997,0,0,0,0.03782845,-0.1852173,0.03537834,-0.1606042
4.008,0,0,0,0.03771162,-0.1829059,0.03537834,-0.1606042
4.020,0,0,0,0.03756881,-0.1806433,0.03537834,-0.1606042
4.031,0,0,0,0.0373292,-0.1782079,0.03317595,-0.1533589
4.042,0,0,0,0.03704548,-0.1757791,0.03317595,-0.1533589
4.054,0,0,0,0.03674388,-0.1734463,0.03317595,-0.1533589
4.065,0,0,0,0.03639102,-0.1712128,0.03198326,-0.1525075
4.075,0,0,0,0.03602219,-0.1691051,0.03198326,-0.1525075
4.087,0,0,0,0.03565502,-0.1671363,0.03022134,-0.1535048
4.098,0,0,0,0.0352304,-0.1653516,0.03022134,-0.1535048
4.108,0,0,0,0.03478956,-0.1637334,0.03022134,-0.1535048
4.119,0,0,0,0.03435302,-0.1622658,0.03022134,-0.1535048
4.131,0,0,0,0.03375793,-0.1613532,0.02571285,-0.1642215
4.142,0,0,0,0.03308344,-0.161181,0.02522039,-0.1751024
4.153,0,0,0,0.03238916,-0.1614066,0.02522039,-0.1751024
4.165,0,0,0,0.03170466,-0.1618588,0.02522039,-0.1751024
4.175,0,0,0,0.03104496,-0.1624519,0.02522039,-0.1751024
4.186,0,0,0,0.03021336,-0.1635659,0.01985252,-0.186349
4.198,0,0,0,0.02930593,-0.1654642,0.01935256,-0.200114
4.209,0,0,0,0.02839112,-0.1677274,0.01935256,-0.200114
4.220,0,0,0,0.02750301,-0.1701461,0.01935256,-0.200114
4.231,0,0,0,0.0266583,-0.1726155,0.01403332,-0.2149242
4.243,0,0,0,0.0256573,-0.1756285,0.01403332,-0.2149242
4.254,0,0,0,0.02461278,-0.178839,0.01403332,-0.2149242
4.265,0,0,0,0.02354252,-0.1825441,0.01302862,-0.2271556
4.278,0,0,0,0.02249551,-0.1864037,0.01302862,-0.2271556
4.288,0,0,0,0.0214963,-0.1902473,0.01302862,-0.2271556
4.300,0,0,0,0.02048874,-0.1944247,0.01128972,-0.2387044
