Elapsed time; MotionVR pitch; MotionVR roll; MotionVR heave; StaticVR ML; StaticVR AP; Static ML raw; StaticVR AP raw
0.803;0;0;0;-0.03978419;-0.536918;-0.03987086;-0.5296422
0.814;0;0;0;-0.0398035;-0.5363039;-0.03995019;-0.5282532
0.826;0;0;0;-0.03981978;-0.5356386;-0.03995019;-0.5282532
0.835;0;0;0;-0.03986037;-0.5348611;-0.04063511;-0.5254189
0.847;0;0;0;-0.03991139;-0.534052;-0.04063511;-0.5254189
0.858;0;0;0;-0.03996587;-0.5332513;-0.04063511;-0.5254189
0.870;0;0;0;-0.0399946;-0.5323382;-0.039967;-0.5217497
0.881;0;0;0;-0.04000473;-0.5313683;-0.03983396;-0.5209529
0.892;0;0;0;-0.0400058;-0.5303999;-0.03983396;-0.5209529
0.903;0;0;0;-0.04000258;-0.5294622;-0.03983396;-0.5209529
0.914;0;0;0;-0.03999746;-0.52857;-0.03983396;-0.5209529
0.926;0;0;0;-0.03999138;-0.5277292;-0.03983396;-0.5209529
0.937;0;0;0;-0.0399937;-0.5269575;-0.04007202;-0.5213313
0.949;0;0;0;-0.03999984;-0.5262468;-0.04007202;-0.5213313
0.959;0;0;0;-0.03998911;-0.5256349;-0.03959584;-0.5224192
0.971;0;0;0;-0.03997052;-0.5251616;-0.0396052;-0.5240879
0.982;0;0;0;-0.03994823;-0.5247797;-0.0396052;-0.5240879
0.993;0;0;0;-0.03992468;-0.5244644;-0.0396052;-0.5240879
1.004;0;0;0;-0.03990042;-0.5242463;-0.03959584;-0.5252134
1.015;0;0;0;-0.03987634;-0.5240927;-0.03959584;-0.5252134
1.026;0;0;0;-0.03985286;-0.5239874;-0.03959584;-0.5252134
1.037;0;0;0;-0.03982961;-0.5239201;-0.03959584;-0.5252134
1.048;0;0;0;-0.0398379;-0.5240091;-0.04041427;-0.528419
1.059;0;0;0;-0.03986073;-0.5241854;-0.04041427;-0.528419
1.070;0;0;0;-0.03971958;-0.5245621;-0.0359996;-0.5322582
1.082;0;0;0;-0.03950298;-0.525039;-0.0359996;-0.5322582
1.093;0;0;0;-0.03925514;-0.5255661;-0.0359996;-0.5322582
1.104;0;0;0;-0.03904045;-0.5261288;-0.03710979;-0.53269
1.115;0;0;0;-0.03884667;-0.5267024;-0.03710979;-0.53269
1.126;0;0;0;-0.03866881;-0.5272703;-0.03451437;-0.5339836
1.139;0;0;0;-0.03840452;-0.5278739;-0.03451437;-0.5339836
1.149;0;0;0;-0.03810632;-0.5284822;-0.03134239;-0.5311549
1.160;0;0;0;-0.03767753;-0.5289652;-0.03134239;-0.5311549
1.171;0;0;0;-0.03719664;-0.5293698;-0.03134239;-0.5311549
1.182;0;0;0;-0.03670269;-0.5297196;-0.03134239;-0.5311549
1.194;0;0;0;-0.0364148;-0.5299196;-0.03652745;-0.528382
1.205;0;0;0;-0.03623503;-0.5300333;-0.03652745;-0.528382
1.216;0;0;0;-0.03597581;-0.5297264;-0.03292674;-0.5188659
1.228;0;0;0;-0.03568786;-0.5292131;-0.03292674;-0.5188659
1.239;0;0;0;-0.03561807;-0.5283854;-0.03868479;-0.51328
1.250;0;0;0;-0.03565872;-0.5274147;-0.03868479;-0.51328
1.262;0;0;0;-0.03575605;-0.526389;-0.03868479;-0.51328
1.272;0;0;0;-0.03588307;-0.5253525;-0.03868479;-0.51328
1.283;0;0;0;-0.0361371;-0.5239677;-0.03825474;-0.4950777
1.295;0;0;0;-0.03632438;-0.522101;-0.03825474;-0.4950777
1.306;0;0;0;-0.03648043;-0.5200396;-0.03825474;-0.4950777
1.316;0;0;0;-0.03662276;-0.5179272;-0.03825474;-0.4950777
1.328;0;0;0;-0.03676033;-0.5158356;-0.03825474;-0.4950777
1.339;0;0;0;-0.03680313;-0.5135983;-0.03576541;-0.4896789
1.350;0;0;0;-0.03680563;-0.5113475;-0.03576541;-0.4896789
1.361;0;0;0;-0.03678846;-0.5091555;-0.03732312;-0.4810815
1.372;0;0;0;-0.0368216;-0.5067278;-0.03732312;-0.4810815
1.384;0;0;0;-0.03687799;-0.504261;-0.03442973;-0.4777289
1.395;0;0;0;-0.03683436;-0.501725;-0.03442973;-0.4777289
1.406;0;0;0;-0.03674483;-0.499239;-0.03442973;-0.4777289
1.417;0;0;0;-0.03668594;-0.4964076;-0.03571403;-0.4658977
1.428;0;0;0;-0.03664047;-0.4935081;-0.03571403;-0.4658977
1.440;0;0;0;-0.03659976;-0.4906794;-0.03571403;-0.4658977
1.451;0;0;0;-0.03656489;-0.488037;-0.03597587;-0.4672103
1.462;0;0;0;-0.03652567;-0.485586;-0.03597587;-0.4672103
1.473;0;0;0;-0.03647721;-0.4833292;-0.0333268;-0.4661078
1.484;0;0;0;-0.03632313;-0.4812211;-0.0333268;-0.4661078
1.497;0;0;0;-0.03589475;-0.4775116;-0.0333268;-0.4661078
1.507;0;0;0;-0.03565538;-0.4759043;-0.0333268;-0.4661078
1.516;0;0;0;-0.03565538;-0.4759043;-0.0361492;-0.4715486
1.531;0;0;0;-0.03545642;-0.4736638;-0.0361492;-0.4715486
1.541;0;0;0;-0.03539658;-0.473005;-0.03554499;-0.4754743
1.550;0;0;0;-0.03534675;-0.4725735;-0.03554499;-0.4754743
1.562;0;0;0;-0.03534782;-0.4725802;-0.03649932;-0.4827762
1.573;0;0;0;-0.03537714;-0.4728251;-0.03649932;-0.4827762
1.584;0;0;0;-0.03540516;-0.4733441;-0.03603256;-0.4863186
1.596;0;0;0;-0.03543597;-0.4740137;-0.03603256;-0.4863186
1.607;0;0;0;-0.03547168;-0.4747721;-0.03603256;-0.4863186
1.618;0;0;0;-0.03550935;-0.47558;-0.03318679;-0.491592
1.629;0;0;0;-0.03543824;-0.4766206;-0.03318679;-0.491592
1.640;0;0;0;-0.03531665;-0.4777747;-0.03318679;-0.491592
1.652;0;0;0;-0.03512937;-0.4792415;-0.0319711;-0.4986651
1.663;0;0;0;-0.03491753;-0.4808375;-0.0319711;-0.4986651
1.674;0;0;0;-0.03469718;-0.4824659;-0.0319711;-0.4986651
1.686;0;0;0;-0.03439271;-0.484419;-0.02979684;-0.5075265
1.697;0;0;0;-0.0339905;-0.486881;-0.0281083;-0.5181957
1.708;0;0;0;-0.03355098;-0.4895167;-0.0281083;-0.5181957
1.719;0;0;0;-0.03310454;-0.492159;-0.0281083;-0.5181957
1.730;0;0;0;-0.03268659;-0.4951268;-0.02862382;-0.5286126
1.742;0;0;0;-0.03229415;-0.4981628;-0.02862382;-0.5286126
1.753;0;0;0;-0.0319258;-0.5011386;-0.02862382;-0.5286126
1.764;0;0;0;-0.03157675;-0.5039879;-0.02862382;-0.5286126
1.775;0;0;0;-0.03116;-0.5070186;-0.02864468;-0.5522031
1.786;0;0;0;-0.03080541;-0.5105968;-0.02864468;-0.5522031
1.797;0;0;0;-0.03048909;-0.5143163;-0.02864468;-0.5522031
1.808;0;0;0;-0.03020346;-0.5179825;-0.02864468;-0.5522031
1.819;0;0;0;-0.02993047;-0.5218901;-0.02827626;-0.5624014
1.831;0;0;0;-0.02967501;-0.5257846;-0.02827626;-0.5624014
1.842;0;0;0;-0.02943951;-0.529539;-0.02827626;-0.5624014
1.853;0;0;0;-0.02922666;-0.5331008;-0.02867454;-0.5694906
1.864;0;0;0;-0.02905321;-0.5367163;-0.02867454;-0.5694906
1.875;0;0;0;-0.02891064;-0.5402309;-0.02867454;-0.5694906
1.886;0;0;0;-0.02877265;-0.5436441;-0.0280968;-0.5714946
1.898;0;0;0;-0.02864909;-0.5468755;-0.0280968;-0.5714946
1.909;0;0;0;-0.02854502;-0.5498849;-0.0280968;-0.5714946
1.920;0;0;0;-0.02845728;-0.5525292;-0.02806389;-0.5680803
1.930;0;0;0;-0.02838552;-0.5548732;-0.02806389;-0.5680803
1.941;0;0;0;-0.02832794;-0.5569603;-0.02806389;-0.5680803
1.953;0;0;0;-0.02831388;-0.5584472;-0.02886009;-0.5585927
1.964;0;0;0;-0.02832645;-0.5595419;-0.02886009;-0.5585927
1.975;0;0;0;-0.02835375;-0.5603619;-0.02886009;-0.5585927
1.986;0;0;0;-0.02838731;-0.5609823;-0.02886009;-0.5585927
1.997;0;0;0;-0.0284577;-0.5613323;-0.02976799;-0.5557699
2.009;0;0;0;-0.02854395;-0.5614892;-0.02976799;-0.5557699
2.020;0;0;0;-0.02863646;-0.5615079;-0.02976799;-0.5557699
2.031;0;0;0;-0.02873945;-0.5612295;-0.03000939;-0.5509319
2.043;0;0;0;-0.02884567;-0.5607684;-0.03000939;-0.5509319
2.054;0;0;0;-0.02895135;-0.5601814;-0.03205687;-0.5475729
2.065;0;0;0;-0.0291301;-0.5593816;-0.03205687;-0.5475729
2.076;0;0;0;-0.02934003;-0.5584826;-0.03205687;-0.5475729
2.087;0;0;0;-0.02956033;-0.5575411;-0.03205687;-0.5475729
2.098;0;0;0;-0.02983034;-0.5565003;-0.03335315;-0.5453591
2.110;0;0;0;-0.03011751;-0.555436;-0.03335315;-0.5453591
2.121;0;0;0;-0.03042555;-0.5543265;-0.0338769;-0.5438061
2.132;0;0;0;-0.03073537;-0.553223;-0.0338769;-0.5438061
2.143;0;0;0;-0.03108501;-0.5520602;-0.03511328;-0.5414402
2.155;0;0;0;-0.03144467;-0.5509108;-0.03511328;-0.5414402
2.165;0;0;0;-0.03179944;-0.5498114;-0.03511328;-0.5414402
2.177;0;0;0;-0.03214097;-0.5487831;-0.03511328;-0.5414402
2.188;0;0;0;-0.03251731;-0.547825;-0.0364725;-0.5411384
2.199;0;0;0;-0.03289831;-0.5469487;-0.03763914;-0.534116
2.211;0;0;0;-0.03331351;-0.5458847;-0.03763914;-0.534116
2.222;0;0;0;-0.0337311;-0.5447791;-0.03763914;-0.534116
2.233;0;0;0;-0.03417957;-0.5435254;-0.03879595;-0.5294505
2.246;0;0;0;-0.03462827;-0.5422426;-0.03879595;-0.5294505
2.254;0;0;0;-0.03506184;-0.54099;-0.03879595;-0.5294505
2.265;0;0;0;-0.03541976;-0.5394044;-0.03742665;-0.5192325
2.277;0;0;0;-0.03578013;-0.537553;-0.03881508;-0.5150776
2.288;0;0;0;-0.03612781;-0.5356314;-0.03881508;-0.5150776
2.299;0;0;0;-0.03645527;-0.5337372;-0.03881508;-0.5150776
2.311;0;0;0;-0.0367586;-0.5319194;-0.03881508;-0.5150776
2.322;0;0;0;-0.03703642;-0.5301948;-0.03881508;-0.5150776
2.333;0;0;0;-0.03733337;-0.528367;-0.0399974;-0.5097462
2.344;0;0;0;-0.03762448;-0.526551;-0.0399974;-0.5097462
2.356;0;0;0;-0.03796935;-0.5247388;-0.04537958;-0.5040481
2.367;0;0;0;-0.03846437;-0.5228303;-0.04537958;-0.5040481
2.377;0;0;0;-0.03901386;-0.5209405;-0.04537958;-0.5040481
2.388;0;0;0;-0.03957212;-0.5191236;-0.04537958;-0.5040481
2.399;0;0;0;-0.04025686;-0.5173883;-0.04903471;-0.5035694
2.411;0;0;0;-0.04098153;-0.5157559;-0.04903471;-0.5035694
2.423;0;0;0;-0.04170287;-0.5142366;-0.04903471;-0.5035694
2.433;0;0;0;-0.04240096;-0.5128322;-0.05163592;-0.5018309
2.445;0;0;0;-0.04316616;-0.5114766;-0.05163592;-0.5018309
2.456;0;0;0;-0.04393941;-0.5102063;-0.05163592;-0.5018309
2.467;0;0;0;-0.04483294;-0.5090265;-0.05531514;-0.5014871
2.478;0;0;0;-0.04575741;-0.5079529;-0.05531514;-0.5014871
2.489;0;0;0;-0.04666853;-0.5069935;-0.05531514;-0.5014871
2.500;0;0;0;-0.04771489;-0.506166;-0.05971277;-0.5021324
2.512;0;0;0;-0.04879487;-0.5054539;-0.05971277;-0.5021324
2.523;0;0;0;-0.04985964;-0.5048413;-0.05971277;-0.5021324
2.534;0;0;0;-0.05101633;-0.5043193;-0.06314278;-0.5020972
2.546;0;0;0;-0.0522595;-0.5039599;-0.06516665;-0.5040559
2.557;0;0;0;-0.05350316;-0.5037051;-0.06516665;-0.5040559
2.568;0;0;0;-0.05470657;-0.5035198;-0.06516665;-0.5040559
2.579;0;0;0;-0.05587602;-0.5034009;-0.06586212;-0.5044452
2.590;0;0;0;-0.05698693;-0.5033317;-0.06586212;-0.5044452
2.601;0;0;0;-0.05802691;-0.5033036;-0.06586212;-0.5044452
2.613;0;0;0;-0.05896652;-0.5033814;-0.06525457;-0.5062326
2.624;0;0;0;-0.05981696;-0.5035173;-0.06525457;-0.5062326
2.635;0;0;0;-0.06058407;-0.5036879;-0.06384563;-0.5062506
2.646;0;0;0;-0.0612191;-0.5038793;-0.06384563;-0.5062506
2.657;0;0;0;-0.06175983;-0.5040779;-0.06384563;-0.5062506
2.668;0;0;0;-0.06222498;-0.5042765;-0.06223482;-0.5091864
2.679;0;0;0;-0.06256187;-0.5045848;-0.06223482;-0.5091864
2.690;0;0;0;-0.06271869;-0.5049743;-0.05974662;-0.5100991
2.701;0;0;0;-0.06276894;-0.5053944;-0.05974662;-0.5100991
2.713;0;0;0;-0.06274951;-0.5058197;-0.05974662;-0.5100991
2.724;0;0;0;-0.06261909;-0.5063057;-0.05819732;-0.5118659
2.735;0;0;0;-0.06242317;-0.5068064;-0.05819732;-0.5118659
2.747;0;0;0;-0.06218439;-0.5072991;-0.05819732;-0.5118659
2.758;0;0;0;-0.06191975;-0.5077718;-0.05819732;-0.5118659
2.768;0;0;0;-0.0614742;-0.5083964;-0.05394644;-0.5164871
2.780;0;0;0;-0.06094038;-0.5090737;-0.05394644;-0.5164871
2.791;0;0;0;-0.06037116;-0.5097553;-0.05394644;-0.5164871
2.802;0;0;0;-0.05979317;-0.510417;-0.05394644;-0.5164871
2.813;0;0;0;-0.05917764;-0.5111291;-0.05285311;-0.5186285
2.825;0;0;0;-0.05855918;-0.5118409;-0.05285311;-0.5186285
2.836;0;0;0;-0.05795819;-0.5125301;-0.05285311;-0.5186285
2.847;0;0;0;-0.05742401;-0.5133152;-0.05387032;-0.521999
2.858;0;0;0;-0.05694056;-0.5141207;-0.05387032;-0.521999
2.870;0;0;0;-0.05650091;-0.5149094;-0.05368811;-0.5229964
